-4.59204	-5.26081	-1.05209	-4.65654	-8.98581	4.30988	2.92359	5.13616	-6.87047	2.43083	13.3572	-0.679401	7.12448	-1.69505	3.22588	0.927475	7.72642	2.74833	4.59268	-7.14903	3.44408	1.10217	0.860348	1.17049	-1.76133	12.7478	-7.08051	-1.1174	4.00441	0.516348	-2.06422	0.24054	8.76421	-5.26795	-10.2544	-9.06689	0.0937347	-8.71606	9.50506	-9.39569	-10.9336	-7.32209	-7.59158	-1.49344	0.713313	-11.3883	-15.04	-7.3189	8.19038	-5.09668	1.94747	1.96172	-4.15835	6.50824	-0.129995	-9.19204	-5.81035	-0.252798	-5.71063	-0.605353	8.04682	1.92022	8.92134	-0.745999	-1.62304	-2.91098	-5.08642	-5.47776	11.0055	-8.74745	9.88085	-0.369473	-10.8629	9.02381	-0.163196	4.9908	0.495341	-14.7146	-6.91707	3.96724	5.30922	11.5894	-4.92134	8.48252	-0.365881	-1.57669	2.33948	-7.04763	0.765742	-6.63617	-0.999535	5.482	-13.2801	6.23219	2.2571	-10.0197	1.02221	3.70798	-9.81378	5.65817	4.8266	2.02232	-14.4819	10.331	-6.55772	2.30045	-11.9288	-2.45691	1.27893	-4.16266	-3.85255	-5.02374	-2.52752	3.36394	-0.882412	-1.94626	2.9603	-5.05763	5.09841	-4.77137	0.661755	3.59315	-0.765085	-1.76156	-13.9222	-19.8107	5.21096	-3.24904	5.73281	2.27192	5.13688	0.0631349	2.03295	-15.7015	-5.11784	7.90805	3.5988	2.36261	10.236	0.898114	-13.6738	-0.906263	5.80745	-11.2751	7.44197	4.54556	-4.65781	-2.46843	3.47812	13.6487	-6.01455	6.28756	-4.06041	-2.365	-2.67188	9.12069	-5.49942	-5.41293	9.61837	-1.63675	-3.84524	3.47745	3.84566	-5.38935	-6.76427	3.37609	-1.51875	3.42461	-0.0277256	8.07731	10.2638	9.49654	2.46943	-13.0733	-3.67525	-0.58222	3.02151	0.378	10.9624	9.53025	2.24719	2.31491	-3.8792	10.3931	-0.732107	12.9601	-3.85679	-3.74666	7.06929	-4.11657	17.0316	-9.50813	10.6718	-5.9217	-11.8159	1.89436	-8.70462	0.864225	1.00857	-4.82169	
4.77192	4.27447	3.03352	3.92544	13.1633	-6.63051	-1.41762	-6.07633	8.59112	-6.67591	-18.3624	-1.68697	-7.64086	2.66678	-6.06128	-0.503164	-10.0567	-5.78713	-4.84473	10.3207	-1.95078	-1.90217	-3.02825	-0.961987	1.78175	-19.9587	4.53358	2.89148	-6.01365	0.835633	1.85544	-1.84354	-10.8111	9.06314	15.3193	11.3847	-0.5847	10.0386	-10.2937	12.7914	16.7312	11.6505	10.2408	3.29121	-0.412787	13.9913	20.4723	6.97542	-10.9566	9.28908	-4.18574	-2.58933	6.43911	-7.12356	-0.572904	11.9533	5.5594	2.88362	7.76604	2.08232	-11.9805	-4.74919	-12.4611	2.51883	3.07073	6.57278	5.7013	7.93511	-13.3088	11.0551	-15.4874	-4.94512	12.6938	-14.0359	0.574026	-6.48797	-2.1885	21.9655	7.29472	-4.24667	-7.09027	-14.7586	7.17835	-10.0564	1.27261	5.69666	-5.73992	9.25017	1.25679	9.08774	2.39881	-10.1766	19.4767	-8.10393	-3.93535	13.5205	-0.957096	-6.72343	13.0162	-7.26758	-4.16128	-3.50053	19.9246	-11.9072	8.7864	-2.48967	15.2953	4.5348	-1.45841	5.01944	7.59658	9.88504	1.77511	-2.40918	1.48877	0.942517	-6.16042	5.88244	-10.06	3.6631	0.673908	-4.91187	2.93763	2.29445	16.5393	25.7142	-6.80071	3.28519	-7.76957	-4.14318	-4.20308	1.83603	0.89708	20.8364	9.49577	-12.4349	-5.22841	-5.88022	-12.1743	-2.19319	16.7713	-0.158747	-8.61059	16.2439	-7.13299	-8.69794	8.01412	1.56847	-2.38634	-16.7724	8.01779	-6.52338	4.48207	1.55073	0.8337	-12.8973	5.80252	8.24333	-13.8271	1.43129	5.10099	-3.70249	-4.79835	7.16111	9.50729	-5.77278	1.79959	-3.5735	1.48341	-7.33444	-11.7503	-14.2767	-4.28274	17.9414	8.86747	-0.443225	-3.83876	2.65109	-13.7125	-9.40846	-4.39996	-2.85042	5.41122	-16.537	1.22212	-17.6453	7.08579	5.58216	-9.33648	4.63321	-22.4809	10.8108	-16.8084	5.31037	15.2385	-5.26167	11.5568	-4.47055	-2.30215	6.94385	
0.874326	0.409307	2.28697	2.10872	4.74214	-0.61409	0.539809	-0.636189	3.35995	-3.05614	-2.64839	-0.140262	-2.80984	1.25946	-1.19276	-2.0554	-2.91453	-0.614723	-0.956781	-0.389574	-2.29972	-1.98147	0.0506226	0.373551	1.22643	-5.639	1.63731	0.115887	-0.959754	0.847361	0.464052	-1.73727	-3.95307	1.85847	2.82308	2.46498	0.753799	2.80859	-2.2082	4.30671	3.39141	3.73274	3.32594	-0.0596645	-0.705172	3.43229	5.622	1.95162	-1.76936	0.664044	-2.32775	-0.580767	1.96234	-1.46026	1.28166	1.51699	0.970742	0.965767	1.54818	-0.572722	-1.61911	0.670724	-2.1241	1.06109	2.10039	0.223548	1.53224	0.00963578	-2.73305	4.04124	-2.63256	0.594039	1.92285	-5.41416	0.41515	-1.14373	-3.01938	6.2559	1.32395	-2.26686	-0.693365	-5.59788	-0.2995	-1.60398	1.01844	-0.1869	-0.436475	2.57475	1.57591	4.69521	-0.512032	-1.78541	4.03756	0.518386	-1.76054	3.69947	-1.89484	-0.677275	4.46385	-0.548045	-1.74838	-0.809747	5.09909	-2.91006	3.4621	-0.233585	2.97365	2.03437	-0.864611	1.33261	1.56788	2.60393	-0.298541	0.229834	-1.28691	-0.24148	-1.50858	0.875386	-1.7741	1.47291	-0.442	0.770429	0.0287947	-0.716282	4.58239	5.76776	-3.1841	0.578721	-1.2933	-0.84372	-3.01146	-0.915337	0.593182	3.72508	1.89389	-2.59243	-1.1654	-0.902862	-3.35866	-1.20949	3.47797	0.126814	-1.76767	3.12203	0.644558	-0.636732	-0.0451357	-0.636048	-0.80671	-5.37105	1.97863	-1.22562	0.51932	-0.696762	0.509383	-4.2689	0.52405	1.62895	-2.73841	-1.25458	2.54145	-1.11463	-1.98243	0.462005	2.92337	-0.0338794	0.797112	-2.79731	-0.360825	-2.28009	-4.41879	-1.62365	-0.15599	4.04277	1.79804	-0.479632	-1.511	-1.16188	-3.40075	-3.82528	-1.73016	-0.601141	0.437073	-2.94549	-0.564756	-6.67511	2.61538	0.943071	-2.69888	1.25118	-5.3439	2.86534	-6.31002	2.87485	4.28235	0.0313946	2.90988	-0.489692	-1.35408	1.00935	
-4.1117	-3.02968	-1.10983	-3.2741	-10.2702	2.81084	2.53051	5.39226	-6.9588	3.69605	13.6999	0.397585	5.24311	-0.924325	4.53507	3.58633	6.09879	5.04355	6.03607	-5.55775	1.25016	0.671617	2.20787	1.71422	-0.633061	15.1296	-4.142	-2.13381	3.23637	-1.47797	-1.20952	2.68536	9.25163	-6.71971	-11.2521	-7.4753	1.52993	-7.85871	7.80098	-10.0474	-9.95447	-6.98818	-9.61139	-4.52133	1.19009	-9.71772	-13.2326	-8.57237	7.97318	-5.52195	2.94521	2.53157	-6.19164	3.79088	1.85713	-9.46061	-4.25287	-2.11814	-5.03173	-0.847986	7.20706	0.112496	9.36596	0.359528	-2.77393	-3.00657	-4.78531	-5.58893	10.4387	-8.0583	8.67729	1.72533	-10.0631	7.46037	1.67899	4.07174	2.53698	-14.5468	-4.79142	4.82332	5.97142	10.6777	-3.19714	5.00739	-0.507857	-2.78977	3.854	-5.44137	-1.32384	-6.89408	-1.73171	5.48504	-15.4534	2.53505	2.96309	-9.80862	3.16959	2.31719	-9.28356	5.52002	5.18663	2.70306	-13.9243	10.1179	-8.19961	1.28916	-10.7091	-2.6864	0.140547	-2.00757	-4.57341	-5.63174	-0.0330526	0.852801	-0.476128	-0.717715	5.43253	-3.63386	4.77129	-1.82972	-1.20535	4.42672	-1.6453	-0.114246	-11.1843	-20.5043	4.84644	-4.71412	7.03803	2.65519	4.63561	-1.10166	-1.4892	-11.7774	-5.62638	8.02597	2.79509	4.26971	9.79144	1.52626	-12.5639	2.56534	4.05626	-12.0264	5.47862	6.67847	-5.71792	-1.81288	1.75747	12.7452	-6.03976	5.10393	-4.56566	-1.14297	-0.819354	7.92565	-4.35431	-5.14675	9.72095	-2.07184	-3.99952	4.3602	4.0398	-6.26626	-5.90382	5.55088	0.162723	1.50347	-0.748168	6.68928	8.27722	7.74745	4.8719	-11.651	-5.68348	-0.97129	1.24579	-1.65075	7.32386	7.56327	1.97515	3.88064	-5.53418	9.84817	1.9364	11.2617	-5.00044	-2.54181	8.31472	-4.26541	15.9653	-8.90403	10.3485	-6.39604	-9.66377	3.05459	-9.29288	1.67339	1.40447	-4.85479	
-0.638872	-3.00728	-0.37714	0.609287	-1.86934	1.83602	0.0313261	-0.572853	-3.00805	1.8229	4.49267	0.483285	2.37853	0.0747486	1.36841	-1.18588	0.645428	1.42345	0.78166	-2.77236	-0.358199	-0.0374787	-0.971772	1.10458	-3.35539	3.91337	-2.72206	0.422111	1.22151	-0.259553	-1.21298	0.584639	2.65128	-2.38224	-3.01846	-1.25822	-1.26572	-1.59515	1.80009	-2.97498	-4.1887	-2.74895	-3.44254	-1.16504	0.281599	-2.94232	-4.48593	-1.62692	1.27825	-2.83534	1.2638	2.51493	-1.44049	1.42735	-0.455043	-4.34748	-1.90248	0.162772	0.668191	-1.24059	1.70994	1.28508	2.07288	0.190835	-0.760654	-1.35695	-1.91088	-2.59406	4.7254	-1.68782	4.39879	0.311824	-3.34499	3.21468	-0.503847	-0.56478	0.212465	-5.47348	-0.994137	0.41832	0.618763	2.35447	-2.83367	1.49083	0.910567	-2.838	0.474948	-2.2941	-1.06741	-2.77525	0.372253	2.45699	-2.77391	2.03561	0.100408	-3.07753	-0.859402	2.28139	-3.55378	2.38636	3.53712	0.00161058	-5.50863	3.47929	-1.02578	0.0877785	-2.24786	-0.728992	1.31157	-1.66442	-4.11812	-2.83625	1.48741	2.22367	1.21327	1.02653	2.7028	-1.01486	1.58018	-1.29174	0.609542	1.11308	-1.14835	-1.13978	-3.97966	-5.28314	1.8233	-2.2861	1.05925	1.25555	1.84885	0.711068	0.807173	-4.80217	-0.89669	2.54008	0.908617	2.27284	2.94072	1.09026	-5.42292	0.121089	1.26205	-3.94124	1.71333	0.131801	-1.53704	0.326219	0.319964	3.48491	-1.98399	1.65547	-0.602129	-0.387635	-1.23885	2.22695	-0.484274	-1.4174	3.59435	-2.26834	-0.0119118	0.737609	2.47838	-0.0548189	-0.943128	-0.403166	-0.605469	0.9226	-0.0734565	1.3403	1.76004	3.78541	2.11427	-3.88433	-3.12512	0.980716	-0.981	0.754577	2.14135	3.60859	0.995747	1.31507	-1.95929	3.84823	0.234719	3.38483	-2.68435	-1.57086	1.25172	-1.38507	5.49287	-2.78072	5.48222	-1.91166	-4.8091	3.21324	-3.46395	0.627103	0.0460487	-2.39637	
0.177117	0.266043	0.515225	-1.75957	-0.0857383	0.689032	0.149686	0.433183	1.76775	0.237551	-1.60414	-0.233881	0.940901	0.808216	-1.26028	-1.31622	-0.541785	0.359998	0.297753	-1.55019	-0.00647233	1.90811	0.0699386	-0.665369	-0.487193	0.0261999	0.940105	-0.723862	-0.242652	-0.323685	0.147663	-0.129667	-1.97486	0.175993	1.17978	2.28312	-1.11304	0.882215	-0.597418	0.00222593	2.66727	0.396866	-0.149258	-1.07354	0.438197	0.126461	3.33924	0.333781	-0.0642423	0.961653	1.07028	1.82585	0.646519	-0.554396	0.136228	1.50197	0.405225	-0.543927	1.24893	-0.311348	-0.356712	0.456845	0.293362	-0.60122	-0.0121202	0.397683	-0.134589	1.14768	0.932574	1.00505	-1.42303	0.601943	0.312913	-0.366911	1.78567	1.30842	-1.7813	0.530236	0.586547	0.10407	0.682425	-2.40918	0.10119	1.15051	0.10989	-1.17255	-2.10786	1.91814	0.437793	1.21614	0.117324	-0.189208	1.09339	-0.590483	-0.941563	-1.42803	0.751578	-0.577532	0.284731	-0.445015	0.868527	-0.656232	0.739315	-0.395661	-1.24775	1.33309	-0.0201963	-0.686828	1.75531	-1.62733	0.966852	1.58106	-0.926154	0.109973	-0.0535546	-1.11189	0.222199	-1.30472	0.68455	-1.82081	0.711745	-1.75617	0.434735	1.16172	0.515954	2.3666	-0.10277	-0.382147	-0.163031	1.80421	-0.975515	0.59013	-0.499703	1.63396	1.00121	-0.876902	-0.29361	-0.701195	-0.157125	-0.487383	0.82361	-1.25906	-0.952839	0.289058	-0.126737	-1.5325	-0.0490548	-1.85111	-0.0662745	-1.32277	1.39163	-0.151427	-1.48411	0.619157	1.08075	-1.03238	0.781646	2.81608	-1.71578	0.263467	-1.02804	-0.715071	0.736328	2.47651	0.569707	-0.769573	0.150458	-1.42125	-0.531323	-2.10609	-0.104981	-0.264749	-2.49113	0.992543	0.704484	0.710839	0.247657	0.383507	-0.609634	-0.600492	-2.14082	-0.563041	1.49	-0.363566	0.102933	-2.50143	0.0217767	-0.446741	0.810752	-0.500168	0.553256	1.85396	-0.236525	-0.931334	-0.227247	-0.930309	-0.851704	-0.532109	-1.59206	0.942295	
1.13631	0.475894	0.966197	3.0125	5.64178	-1.9284	-2.99469	-2.67341	5.90391	-1.10676	-8.44359	-0.187949	-4.13249	0.749059	-2.28729	-0.590235	-4.37794	-4.97514	-1.42679	5.63017	-0.552389	-1.39195	-1.77135	0.348954	2.96542	-7.51784	1.29255	0.91868	-1.74251	1.76562	-0.0834048	-2.48441	-4.03002	4.26807	7.62035	4.03558	-1.80284	4.06393	-3.61517	4.52169	9.08022	6.1401	5.29059	1.52454	0.0652082	7.34198	9.46111	4.22357	-5.51863	3.93758	-1.12869	-1.02923	4.31491	-3.32382	0.0736308	5.77509	3.67243	0.908238	4.45125	0.0144953	-5.74758	-2.75517	-4.88389	-1.25327	1.31726	1.42815	4.24397	3.07038	-6.92994	6.91791	-7.22252	-1.05971	5.72633	-5.57257	1.24237	-3.16061	-0.231114	10.4053	5.52167	-3.62923	-3.45517	-8.03588	2.63927	-5.58599	1.48266	1.55515	-2.97485	5.16512	0.964164	3.89013	2.18006	-3.82038	7.72411	-2.35992	-1.5631	6.08021	-0.36664	-1.76733	6.5795	-2.65965	-3.86482	-1.6366	8.56604	-6.2059	4.65705	-0.812128	6.39341	1.01304	-0.373992	3.08842	3.1657	3.90011	3.04628	-3.14189	2.32836	0.0852267	-2.6641	2.99762	-5.1634	2.54125	1.06166	-3.22003	0.441275	0.451471	7.87922	9.70113	-4.99146	2.33761	-2.76818	-1.48714	-1.99108	0.0724059	0.114179	11.3558	4.10754	-6.05915	-2.36105	-3.28481	-6.03628	-0.00388974	8.37559	-1.35294	-2.74644	6.84965	-1.22649	-4.04074	3.00039	0.470261	-0.866142	-8.74838	3.29989	-3.43545	1.36257	1.04703	0.803901	-7.86803	4.03165	3.08731	-5.25045	1.06696	1.02686	0.282743	-2.14034	2.93262	4.65251	-1.76295	0.409258	-1.19699	0.800125	-4.72006	-5.38695	-4.98672	-1.35533	7.80915	3.81287	-0.715525	-1.7968	0.278285	-5.94427	-3.61362	-1.59522	-0.998417	3.62868	-9.85852	-1.69345	-9.55252	3.84203	1.76737	-4.18945	4.06985	-9.66298	6.92819	-6.61702	2.38995	6.98254	-1.1275	4.61027	0.299532	0.815164	3.40079	
-2.0707	-1.30405	-0.0419001	-4.53491	-6.74524	3.79736	-0.0752701	4.27279	-6.45216	3.3734	8.86337	-0.212978	4.54694	-0.345365	1.53135	2.27563	5.05198	4.87712	3.73067	-5.78448	0.690697	1.59923	-0.358143	0.84352	-0.69429	9.77564	-5.06132	-0.964122	5.4145	2.11737	-0.948139	2.86524	6.00858	-6.00848	-7.56323	-3.94349	1.14805	-5.91626	5.26621	-7.50482	-7.43512	-5.98455	-5.55889	-3.26751	0.024437	-8.27746	-11.3033	-5.87474	6.50505	-2.50341	1.98819	1.3907	-4.73168	3.11459	1.44302	-6.92587	-3.81766	-0.129936	-4.82567	-0.225091	5.14883	2.404	6.48077	0.560211	0.368589	-2.84612	-2.91512	-3.14262	7.86191	-6.80805	6.51554	-0.0388039	-7.61012	8.03694	0.888345	2.55315	0.186337	-10.6335	-5.0197	2.78253	2.46888	7.41063	-3.51666	4.53287	-1.4282	-2.70419	3.65378	-6.30923	-1.22129	-2.14033	0.637104	5.66035	-10.5147	3.15075	0.768398	-7.15425	0.533152	2.62638	-7.91964	5.68442	4.03725	2.60948	-10.6035	8.05478	-5.4987	1.58059	-9.97039	-3.47814	-0.294526	-1.82347	-4.9382	-4.98359	0.147191	1.29642	-1.3933	-2.00828	3.8221	-1.52616	4.68315	-1.88087	-1.00302	5.43576	0.397036	0.227644	-11.7316	-12.6981	4.71743	-1.70956	3.08417	2.81256	4.26509	-1.3132	1.31029	-12.5374	-5.02875	6.20704	2.25935	2.92371	8.05521	-0.215764	-7.86084	-1.57948	2.99051	-7.89409	3.90311	4.2843	-3.55299	0.717902	1.85613	8.68294	-6.07012	4.84261	-1.7474	0.378237	-1.13551	8.47288	-1.32724	-3.35653	6.4637	-1.29718	-2.53481	3.08264	0.573393	-3.49898	-5.15087	2.51558	-0.770875	2.43052	0.0554972	5.51319	6.74358	6.36279	2.92289	-10.859	-4.70154	-1.13899	3.49846	0.461896	5.89502	3.73691	1.10441	1.2389	-4.28041	7.59523	1.29482	8.53016	-3.39414	-3.06602	5.41152	-2.10814	12.3524	-7.99978	7.98706	-3.40783	-8.3156	2.75311	-4.88274	2.77662	0.240226	-3.61727	
-4.33827	-2.62569	-1.61892	-2.71418	-8.29177	4.12058	4.60614	3.61968	-7.06577	5.15189	12.5709	0.664816	4.25795	-2.01641	3.38157	1.75777	5.05438	4.77054	3.24266	-6.42109	1.54793	2.0176	1.0059	1.26188	-1.65748	13.5825	-5.15315	-1.86848	3.92903	-1.64522	-1.17283	0.413421	5.66926	-6.9526	-8.40566	-6.61757	2.42023	-7.34987	6.09444	-5.66046	-9.74749	-7.77617	-7.73053	-1.0492	0.431435	-11.9229	-12.3965	-4.75246	7.30069	-3.65213	3.44847	0.389172	-5.01772	5.09052	-0.194602	-4.69291	-3.69991	-2.27246	-3.50729	-2.46284	6.11032	2.38295	8.31012	-0.274263	-1.61376	-3.89688	-4.12729	-1.08602	7.44297	-6.59886	10.2759	1.65565	-8.212	9.29433	0.25215	3.46209	0.430656	-12.6427	-3.94697	1.90401	4.96828	7.79098	-2.61455	5.50573	-2.08648	-2.24117	4.9215	-6.67067	-0.699751	-7.26752	1.32135	6.14947	-12.1033	5.70675	1.09702	-7.68524	2.71264	5.04649	-11.0835	4.97895	2.61786	1.82063	-14.106	9.40721	-5.94987	2.56455	-10.96	-0.779887	0.650254	-4.27603	-4.19858	-5.12287	0.226802	0.587838	-1.9499	0.779544	3.82414	-3.69652	5.37516	-3.57813	-1.13711	4.02021	-0.819596	0.953761	-10.2149	-17.1798	3.97916	-1.87568	4.93161	1.83106	4.34234	-1.48116	2.55529	-12.3737	-5.6609	7.73785	2.99483	2.49791	7.79553	0.0456896	-11.075	0.254342	3.56478	-10.2499	6.61068	4.30427	-4.8006	-2.36913	0.768961	11.1838	-4.77154	2.18889	-2.41713	-2.03201	-0.925145	7.37513	-2.81288	-4.98795	9.15624	-1.57999	-4.02741	3.83394	2.57843	-4.66878	-5.13566	2.66503	-2.42483	3.3374	-0.921129	6.37111	7.91919	7.3696	4.99141	-10.1987	-4.23161	-0.249088	3.16822	-1.21121	7.91978	5.95911	4.05613	3.07135	-2.23868	8.4629	0.778789	13.1077	-5.23025	-2.5652	5.98443	-3.16541	15.4316	-9.46612	10.1972	-4.2199	-9.52294	3.81987	-6.93187	0.0249889	-0.210166	-3.88126	
0.88733	0.141869	-0.360647	0.207989	1.21395	-1.51465	-0.936534	-1.17091	0.94534	-2.51839	-1.06479	-0.0791538	-0.506972	0.760449	-1.94878	-1.36186	-1.40695	-1.11785	0.333942	0.420374	1.80338	-0.894575	0.456095	0.103628	1.51675	-4.46347	1.33245	-1.61948	-0.880325	-1.45931	0.51928	-2.19393	-1.57635	2.1927	2.05729	2.87628	-0.387191	2.44933	-3.9337	1.98169	0.731099	3.64749	2.12636	-0.127862	-0.165677	1.962	1.75747	1.67978	0.702231	1.82928	-0.558856	-1.93291	2.67819	-0.267063	-1.00519	2.4551	0.44997	0.782047	1.50363	1.9832	-2.47821	-1.00888	-2.32881	0.291947	0.413755	2.81688	0.423747	0.819914	-1.47688	1.20273	-1.93606	0.098395	3.28742	-3.43748	0.091411	-0.485987	0.150541	5.68458	3.50465	-1.28901	-0.734805	-2.04357	1.14428	-0.593696	-0.53045	1.56691	-1.33314	2.05864	0.386732	1.28649	0.784722	-2.02456	4.32071	-0.627666	0.292158	1.38833	0.124668	0.694124	1.33359	0.584647	-1.55041	0.0387269	3.19652	-2.04502	1.30095	-1.13383	3.07135	0.715383	-0.614945	0.634147	0.91791	1.06161	-0.625329	-1.22682	0.485186	0.587446	0.244561	0.438854	0.24695	0.68811	1.30727	0.037517	-0.418149	-0.0841824	1.34982	4.84465	-1.39459	1.08728	-1.46869	-0.255032	-1.54976	-1.43518	0.654346	3.55023	2.02648	-0.512378	0.0270939	-2.82076	-2.39105	0.345551	0.988743	-0.703862	-1.44607	2.02347	-2.28686	-2.37645	2.04804	0.48006	2.75037	-3.20782	0.224131	-2.64843	1.45467	1.15508	-0.799644	-0.374369	2.00121	-0.613266	-1.01266	0.0736584	-0.789481	0.214281	-1.55461	1.20788	0.301032	0.241389	-1.66425	-1.54064	0.529309	-1.4162	-1.78372	-2.10155	-0.26213	0.475322	0.749985	0.320124	0.834424	-0.301929	-0.977399	-0.748384	-1.7624	-0.816413	0.857314	-4.07227	1.59501	-1.61566	1.87263	1.13231	-2.11643	1.04713	-2.9878	1.74867	-2.95753	-0.0128958	2.62377	-1.42183	0.170857	0.831044	-0.8607	1.52746	
