-0.799912	0.213635	0.63733	0.0944207	0.617303	-1.03163	0.069202	-0.137583	-0.719567	0.184057	-1.32605	0.594446	0.854501	2.68042	0.791902	1.20278	1.18418	-0.626374	-0.668454	-0.368641	
-6.31042	4.24068	14.2055	2.76294	6.79667	3.808	-1.21734	-4.44637	-4.36699	-2.81989	-4.0598	2.0548	5.24983	-6.9065	1.69837	-4.18554	-5.20943	6.79472	7.37717	-5.18745	
-11.5257	6.66398	25.7531	6.41479	9.13801	5.6476	-2.93903	-3.75151	-6.2595	-6.57834	-10.9053	6.58343	6.43202	-14.7363	3.91262	-2.32047	-12.637	14.8637	9.88295	-8.64069	
0.931967	-1.85946	-1.14265	0.588427	0.773181	-1.8152	0.502413	-1.63027	0.980615	-0.186032	-0.371071	0.333098	0.0275458	-0.51821	-1.45156	0.580108	-0.739383	-0.0938562	-1.71485	0.0183177	
0.232529	0.0149222	-1.19054	1.18527	0.87044	0.505961	0.962702	-0.763132	-0.238135	0.136295	-1.01761	-0.858335	-1.21127	0.76503	1.13444	-1.63502	0.0158177	0.735343	0.998261	1.22021	
0.258532	-0.424159	0.994186	-1.16424	-0.57308	-1.53727	-0.422629	-0.998825	1.98382	-1.23389	1.84023	-0.0267862	-0.649451	-1.20022	-1.4706	-0.530769	1.88461	-0.110872	-0.0995524	-0.590043	
-1.03448	0.436685	0.541396	-0.856012	0.309739	-0.666643	1.08727	-0.243575	-1.42676	-0.0555886	-0.792635	1.62095	-0.0874168	-0.766596	-1.62583	0.0877684	-0.488793	0.103433	-1.98673	1.01579	
-1.53937	0.11058	-1.02573	-1.21188	0.646628	0.103079	0.270001	-0.00271694	-1.76139	1.47043	-0.838937	-1.2586	1.65401	-0.113346	0.518795	1.06085	-0.574189	0.476772	0.398803	0.30237	
-0.814035	-1.75575	0.462804	0.0638016	-1.90118	0.325265	1.55286	-0.819431	-0.819838	-0.725417	-0.542835	1.70255	1.08962	-0.934705	-0.410999	-1.26633	0.337805	-0.430482	-0.310004	-0.529244	
-1.409	1.32418	0.119079	0.751555	-0.406066	0.61723	0.330535	0.645458	1.04004	0.76212	-0.08601	0.692095	0.432751	-0.0512525	0.594046	-1.45854	0.577811	0.771683	0.386019	-1.00785	
-0.688972	-0.182477	1.08764	-1.1569	-2.11162	0.135008	0.434388	0.594828	0.646872	1.18869	0.203322	-0.923967	-0.481051	0.869574	-0.612573	0.38601	-0.0281656	-0.00201242	-1.35682	-1.20805	
1.00216	1.3899	-1.32077	1.24314	-0.16143	0.545382	0.372261	1.11906	-0.609968	0.20691	-0.114762	0.54108	0.0574238	-0.592618	0.831304	-2.29146	0.446316	-0.410786	0.870899	-1.93456	
0.423804	-0.72509	-2.06225	-0.596817	-0.98109	-1.47558	-0.704525	0.741602	0.622482	-0.470542	-1.30716	-0.268362	-0.833101	-0.503404	1.0275	1.21417	-0.315468	0.215109	-1.07368	1.50671	
-1.36246	-0.134121	0.910921	-0.585569	0.659945	1.03469	0.759291	1.45577	0.494262	0.129591	0.477691	0.157801	0.329419	2.69418	-0.504733	-0.703603	-1.65227	0.0886409	0.809673	-0.581755	
1.33059	0.934049	0.772269	-1.49579	1.68388	1.88626	0.444162	-0.6664	-0.943499	-1.55653	1.59399	-0.309533	-0.64192	0.76707	-2.12075	0.531825	1.2463	-1.00342	0.690548	1.21048	
-0.534817	0.647481	0.673082	0.90431	0.615715	0.249438	-0.0977527	0.088035	1.17695	-0.749989	-1.61051	-0.52938	-0.418467	0.24208	0.934425	1.61848	-0.729674	0.888587	-0.171197	1.30428	
0.673536	0.492803	-0.765594	-0.286845	1.88779	-0.171841	-0.359695	-1.21167	0.304422	0.938939	0.0809869	-0.212088	0.220887	-0.302503	-0.70518	0.935831	-0.304086	-0.392976	-2.30368	1.76788	
1.3218	-0.200206	0.00498009	-0.192995	-1.43745	0.453548	-1.00266	-0.00694658	-0.990482	0.627216	0.0467541	0.312133	0.0939133	-1.11763	0.39862	-0.052748	0.0365532	-1.54694	-0.816461	-0.0348747	
1.58241	-0.950814	-0.319423	0.85542	0.342133	0.000676193	1.54261	0.795476	1.35016	0.313425	-0.293904	-0.935466	1.74753	-1.44414	1.35065	0.302767	0.782833	2.21793	0.941198	0.419949	
-0.194913	-0.903403	-0.0511994	-0.44464	0.755071	0.860572	0.664558	-0.900409	-0.330132	0.45393	-1.42294	-0.403791	1.12423	-0.424596	-2.58798	0.303044	0.874761	-0.868243	-0.129039	-1.33501	
-6.44818	-2.01428	-1.53609	-4.55623	-1.26236	-2.05455	-4.4038	1.05553	0.0456893	0.599256	-3.83754	2.02449	5.12596	0.681364	-2.11605	4.9849	1.15536	3.87637	0.180676	3.24891	
1.62865	-0.473727	-0.54532	0.353445	1.20084	0.36365	0.64023	1.87	-0.157377	2.30888	-0.206002	1.28192	-0.792373	-0.206979	1.05025	0.703061	-0.243136	-1.07348	0.122389	-0.914156	
0.782162	2.07611	0.000161727	-1.24811	0.501898	-1.39262	0.75894	1.14666	-1.08476	-0.258791	0.0931019	1.29292	-0.281458	-0.903817	0.381308	-0.387745	-2.3707	-0.413953	-0.336282	0.701883	
0.0949768	-0.194427	0.480212	-1.9954	0.183015	0.168715	-0.0631706	-0.404516	0.836246	-1.03394	-0.444493	-1.49209	1.58481	-2.02505	-0.211644	-1.53434	-1.90375	0.228444	-0.397495	-0.0875438	
-0.00550706	0.133371	0.132793	1.05193	1.44262	1.75805	0.0730253	-0.706637	-2.1951	1.24103	0.72871	-0.0787712	-0.151057	0.387313	1.34039	-0.396286	-0.532395	1.11286	-0.526676	0.412193	
1.25419	1.36634	0.0273589	-0.788809	0.483309	0.919357	-0.196026	-0.925612	-0.684044	1.07111	-2.47864	-0.700687	0.902756	-1.22656	0.511884	0.00918103	0.859703	-0.969911	-0.0810914	0.0276784	
-2.59319	-0.584106	0.407927	-0.133091	0.430543	0.83196	0.0237818	-2.44153	1.35701	0.248675	0.779747	0.710001	2.21204	-0.13462	-0.353743	-0.292279	-0.819595	1.00947	1.37769	0.0972409	
-2.19241	-0.228045	-0.520342	1.04606	-2.03942	-1.40392	-2.04996	-1.2014	0.729375	0.986748	-0.792882	0.773408	1.35524	-1.39095	-1.22098	0.622249	-0.287889	-2.4532	0.0821334	1.30384	
1.22646	1.83631	0.632584	-0.579104	1.21939	0.139382	-0.221273	0.350669	0.414536	0.642439	-1.7391	-1.599	-1.08033	-0.422612	0.699095	-1.95578	1.08151	0.636723	-0.593354	0.367113	
