9.64735	0.917653	4.25884	1.66269	-6.44645	0.536181	1.33388	-3.43817	-2.9984	3.4905	0.0355668	7.59838	2.11033	-0.457092	-1.71628	6.15622	3.68233	2.05684	2.47703	3.89612	-1.68635	4.48078	-0.851328	0.654149	-1.88573	-1.06385	3.89063	2.57685	-5.50198	-2.06123	-1.15551	0.738804	-4.91688	-3.10957	3.19367	-2.83932	2.49445	-0.892246	0.649196	-3.03978	-8.47753	-0.783805	-3.66831	1.52	4.57061	1.00271	7.51854	-1.03812	-3.49314	-1.52569	0.346422	4.69653	0.112329	0.695489	-2.32095	-1.77355	-2.21462	-6.16123	-0.729212	6.16521	
-4.85193	3.21668	-3.80487	-0.576063	5.6372	-0.0941691	-1.03765	4.86418	2.14614	-2.61725	0.363876	-5.88809	-1.40099	1.47522	0.92655	-4.9168	-6.14959	-1.54482	-3.47842	-2.22428	1.27928	-4.55453	-0.549999	1.02519	0.947489	0.899075	-3.70417	-3.34087	4.10392	0.723085	-0.772858	-0.111519	2.39514	1.4935	-1.05168	0.614175	-2.59221	-0.780059	-0.112279	1.01461	7.67291	0.60377	2.55404	-2.79137	-5.90121	-1.16547	-8.41932	-0.493724	2.68425	0.99559	1.55627	-3.55487	-1.47048	-0.408557	1.48718	2.4075	1.17268	3.58207	3.01242	-4.5076	
11.695	-1.21633	7.67833	0.64971	-11.2191	2.26505	2.62599	-5.00694	-2.72438	6.51132	-1.93905	9.37067	4.42208	0.633178	-0.321793	7.49303	3.65936	6.02851	6.28843	4.43859	-4.02427	4.44697	-0.942607	1.80833	-0.741087	-1.59319	5.5593	5.5617	-7.43201	-2.61613	-0.458482	3.21326	-5.13202	-3.47631	2.50838	0.342586	0.578844	-1.94403	-0.374291	-1.88868	-13.3659	0.208506	-5.91753	0.661135	7.47242	0.123274	11.6926	-0.992096	-1.91039	-3.42358	-3.15954	7.43398	1.04486	2.06376	-1.64222	-0.745267	-0.885173	-6.58112	-0.656248	6.61206	
-5.88924	-1.07215	-3.69214	0.543306	5.40357	-0.319379	-1.17211	2.82395	2.90867	-4.98379	0.0640131	-4.66539	-1.2951	0.223378	2.1886	-2.25933	-2.34177	-2.12756	-0.855827	-1.01887	2.04631	-2.69151	2.90116	-0.0981355	-0.13383	1.91049	-2.45479	-3.30784	6.51568	1.83675	-0.901528	-1.74042	3.74199	1.72877	-1.11448	0.503098	-1.20879	-0.400172	2.24136	2.23539	7.14227	1.24656	4.64139	-0.96619	-4.83669	1.38918	-7.02807	-0.00425014	2.19678	0.68216	0.496759	-3.52742	-0.496304	-2.26768	1.14322	0.594163	1.86223	5.98485	0.417251	-6.14632	
10.3745	2.5077	6.94975	1.01712	-8.99611	2.46356	1.44492	-4.93348	-3.14199	7.28052	-0.724166	9.22607	1.4272	-0.620918	-1.10497	8.46837	6.77318	4.18078	3.58356	4.4609	-3.2061	3.26147	-4.24322	1.19157	-1.36629	-1.74034	4.71003	4.87048	-8.08766	-0.760404	-0.709139	3.35303	-5.58979	-4.34004	2.29802	-0.635953	1.0623	-0.536392	-1.26402	-2.32024	-9.22835	1.05076	-5.76863	1.48854	6.26539	-0.882044	10.4468	0.881783	-3.21839	-3.96741	-1.58812	6.24282	2.61449	1.76982	-2.98157	-3.59949	0.138862	-6.59957	0.05788	6.46826	
-17.1864	2.11118	-11.5737	-2.10693	15.8286	-0.716587	-4.64961	8.87886	7.63317	-8.25696	3.40393	-13.5209	-2.48287	2.44414	1.60735	-14.4005	-8.56676	-4.81746	-6.45235	-7.76367	5.73255	-7.39185	1.75825	-2.3695	2.80903	1.00081	-10.8542	-10.0264	11.2803	2.26197	1.44865	-5.13005	8.41574	4.87971	-5.92923	2.81549	-2.83185	4.41989	-0.970308	4.59358	19.6679	1.0253	8.79736	-1.76359	-13.2459	0.235269	-17.8427	-2.13445	4.30657	4.92234	3.92916	-10.9713	-1.16723	-2.85171	2.84755	3.09725	2.25186	9.43172	1.01816	-11.952	
11.0781	0.821999	7.15322	-0.316821	-8.52383	1.77575	1.25344	-4.75724	-4.23298	5.35671	-1.3371	8.43018	4.13488	-1.01588	-1.9106	8.80031	5.17928	4.56975	4.58697	3.59485	-2.91225	3.54234	-4.75697	2.0439	-3.12397	-0.0036593	5.77722	5.0867	-7.32118	-1.54681	-1.15114	1.46672	-5.03925	-3.8046	3.19174	-0.817683	1.75134	-0.59363	-2.98712	-3.8233	-11.5473	0.412298	-2.32121	1.05816	7.11225	-0.421391	10.0425	1.53603	-6.75746	-4.88507	-2.77106	5.81744	0.0485161	1.72816	-1.71359	-1.55355	-1.70168	-3.6356	0.938114	7.29759	
-9.47805	0.520254	-6.94757	-2.3425	9.35366	-0.675551	-1.85084	4.29349	4.33684	-5.4291	1.74054	-5.64071	-3.24699	0.353161	2.60426	-8.60102	-4.9251	-4.96131	-2.82356	-5.06209	3.55445	-4.62768	1.51047	-1.34428	0.945367	1.90159	-3.8365	-5.53099	9.49014	1.26886	0.355468	-2.082	5.11256	2.98874	-2.19749	1.65748	-0.419898	2.75475	1.93131	2.37243	9.80142	-1.5569	4.72501	-0.860997	-7.98263	0.117027	-10.684	-0.155507	4.39582	2.12017	1.4331	-5.68326	-0.392909	-1.44208	1.49104	2.01054	0.788498	7.09377	-0.157945	-4.84535	
1.82636	1.1984	2.70465	-0.570521	-1.29436	-0.122335	0.874663	-1.08316	-0.0742492	0.628098	-1.52676	2.56649	1.17092e-05	-0.797408	-1.58845	2.37079	1.0834	1.77464	0.220234	-0.533678	-0.312638	1.93934	-1.80144	-1.00858	1.19179	1.62881	1.19666	2.27812	-1.87109	-1.49247	1.19148	1.70348	-2.4996	-1.75173	1.75154	-0.636335	-0.223027	-1.75262	-0.680865	1.52729	-1.74137	1.03728	-0.869441	-0.121175	1.93971	-1.24634	2.56536	0.551117	-1.19596	-2.6073	-0.556439	0.201972	-0.0349249	-1.10876	0.47632	0.0139468	-0.830634	-1.07996	0.653977	2.23058	
5.03356	-1.54075	1.84567	-0.209265	-2.85878	-2.49659	2.69353	-1.26035	-2.15636	1.83006	1.43807	2.40006	-1.19394	0.0493166	-1.91151	2.12478	2.6852	0.692594	3.26535	1.53951	-1.13838	2.8177	-1.8797	0.0897301	-0.0849672	-0.378789	2.44875	1.1081	-1.74356	-1.16857	0.750905	1.29431	-0.654859	-2.83531	0.588505	0.172821	1.85944	-1.91667	-0.524156	-3.22881	-1.96868	-0.0355953	-1.25174	-0.902689	2.22998	-1.1637	3.47428	1.53691	-2.04225	-1.15653	-1.75583	0.706882	0.00040118	0.953827	-1.01703	0.848736	-0.460437	-4.04942	-0.157128	2.07313	
