3.00354	1.57303	-0.550155	-0.880644	-0.0748432	0.474908	1.19611	0.343349	-0.795289	-0.436877	-0.59254	-0.0944683	0.887702	0.473432	-0.325885	-0.663361	-0.738708	-1.47115	0.818705	-0.929652	-1.17346	-0.363285	-0.750687	2.63068	0.59668	0.745423	0.629435	0.763294	-0.281637	-0.871037	-0.888491	0.220828	-0.28032	0.638944	1.74175	-0.351459	0.468758	0.02056	-0.181414	0.663949	0.422902	-1.50161	-0.512585	0.857962	0.691442	0.677479	-0.0806598	-0.647138	0.0735056	-1.37227	1.23592	-0.679439	0.820647	0.590262	0.321486	0.558413	-0.714958	0.288881	-1.13763	-0.292524	-1.67484	-0.167139	-0.511336	-2.18671	-1.02678	-0.973195	-0.426456	0.867158	0.335436	0.860719	2.28057	-0.443665	0.0674823	-0.868255	-1.05727	-0.0646587	0.609868	1.91888	-0.253536	-0.176456	
2.50794	-3.53301	0.239834	-0.614252	-2.19659	-4.58029	0.728918	1.09085	-0.957621	0.662191	1.37771	1.30444	1.64033	2.97747	0.659306	3.46671	-2.36512	-0.190757	4.66362	-0.460298	0.972523	3.58849	2.45321	-2.88523	-4.60793	-0.161798	2.13711	1.36305	3.20908	3.02932	6.90766	0.443845	1.2901	0.588185	-4.07307	2.39341	2.45099	-2.21931	-3.5755	-0.668392	-1.65918	0.729058	0.675216	-4.782	-1.96663	-1.16687	3.02327	-0.954424	2.17009	3.22445	-0.41898	-1.03931	-1.39221	-1.08115	-0.767616	2.73844	0.12471	-6.84914	0.128699	0.165396	-1.67332	3.85637	-1.02328	3.59813	-2.29805	6.33991	-0.676295	1.78095	-3.06483	0.726809	-2.65417	3.6259	0.433527	-0.815445	1.94604	2.78442	1.02151	-0.540137	-2.29182	4.23114	
2.24078	-2.57601	0.302322	-0.182882	-0.036084	-3.66193	-0.0735307	-0.216694	-2.03929	-0.0600104	3.91064	1.30799	2.32332	-0.0202602	0.911528	2.88419	-0.485779	-0.490573	2.4946	0.00110288	-0.144314	2.16591	1.43848	-2.01566	-4.16571	-0.904156	1.24157	0.133099	1.13149	2.325	3.85864	-1.96134	3.52486	-1.58482	-0.802422	2.7054	0.594626	-0.560392	-1.86807	-0.311174	-1.34565	1.5303	-0.419675	-1.78812	2.19547	-1.47538	2.23965	0.226426	2.02057	0.48119	0.637173	-2.29052	-0.774666	-0.980064	1.0611	1.97006	-0.233993	-4.88543	0.524909	-1.22312	0.292884	0.949869	-2.04926	2.71225	0.304365	2.65377	1.1365	2.01858	-2.08038	-0.43844	-3.51405	3.35555	1.16817	1.70072	2.46442	-0.674386	1.00296	1.21639	-1.0693	3.98535	
-0.376738	-4.35488	1.99321	-1.48482	-1.48669	-9.01949	0.913251	-2.15365	-0.170585	1.28062	3.00636	5.35532	4.61131	2.89427	3.26381	5.61519	-1.08808	0.0331075	2.72281	0.960735	2.05472	5.49196	3.51669	-3.1104	-8.48267	-0.197011	2.43019	2.62623	3.88955	4.3818	5.81026	-0.880988	2.28655	1.02436	-2.97264	1.69718	0.92131	-2.53848	-1.14578	-2.38225	-4.19734	-1.36057	1.92276	-6.41688	-1.1746	-1.2225	5.92953	0.82069	2.58576	4.58872	0.863195	1.2828	0.340177	-2.11825	-0.849643	4.15084	0.661717	-11.0501	-0.0897383	1.60795	-1.271	2.54145	-3.30462	5.26605	-3.27922	6.27591	-0.824789	1.03684	-4.12866	-0.357111	-1.81469	6.41691	0.854936	-0.227551	3.31903	2.33312	-0.380085	2.27101	-0.914581	4.00098	
2.93446	-4.50587	0.290223	-0.584243	-1.91407	-4.70136	-0.391557	1.53997	1.43237	0.839913	2.26699	3.37669	1.28167	2.9053	1.48601	4.5678	-0.583431	0.535348	2.69866	1.36992	0.387001	2.16196	1.73304	-3.65993	-5.51432	-0.570201	1.76268	3.96986	1.31797	3.92056	5.25056	0.527713	1.05069	1.96085	-1.81932	4.68052	1.57026	-2.38913	-2.95715	-3.48153	-1.63444	-0.410889	2.38253	-2.57922	-0.196762	0.274356	4.49374	-1.05284	2.9183	3.26855	1.85908	-0.245931	1.4779	-2.43197	-0.307064	1.89085	-1.23045	-8.70047	-0.612401	0.774312	-0.509346	2.84978	-2.41554	5.82389	-2.24417	6.0692	-0.150729	0.807408	-2.55041	0.684013	-0.742507	4.15897	-0.271488	-0.0760673	5.30341	2.4242	0.219526	-1.72439	-3.36978	3.63548	
-1.87887	9.22892	-1.41466	-1.4109	1.75128	11.7693	-0.286758	0.301035	0.584833	-1.76889	-5.82825	-6.49159	-4.13506	-2.84556	-2.72686	-8.35312	2.78964	-2.11375	-1.32447	0.756603	-1.40843	-8.46675	-6.13784	5.22795	10.9162	0.67527	-2.81884	-4.26865	-4.48839	-7.49879	-9.10206	2.20025	-3.62265	-0.0568637	3.32372	-6.54031	-2.99008	4.48505	6.36798	3.16298	5.09952	-2.14296	-2.54542	9.21284	3.30509	1.29833	-8.27678	1.79661	-3.98879	-6.11863	-1.23806	-0.685722	1.20383	1.66804	1.30429	-8.06479	0.846342	14.4998	-2.68073	0.314115	0.985507	-4.63802	5.45308	-9.49964	3.90999	-9.15825	2.77242	-0.318238	6.29172	1.34149	2.69811	-9.3764	-2.70417	1.62591	-8.06935	-2.87563	-1.34006	-1.52952	0.110293	-9.49132	
-0.570486	3.18339	-0.714748	1.55733	-0.133331	2.92904	1.47957	0.20463	-0.54824	-0.310407	-1.19251	1.42074	0.121296	-1.21566	-1.55945	-1.28748	-2.13679	-0.64795	0.63273	1.06701	0.417661	-2.15347	0.0895644	0.0465243	0.96934	1.11608	-0.456114	-2.10968	-1.6089	-1.65888	-2.575	3.13195	-1.05402	-0.270158	0.337813	-1.94993	0.0770976	-0.677513	2.4467	1.82102	2.10644	-1.2349	1.97257	1.26152	-0.314311	0.618315	-2.76807	0.184771	-1.2293	-0.824173	-1.11482	0.497101	0.416132	2.70593	-1.44358	-1.75925	0.703075	2.73891	-0.453916	1.62621	-0.758636	-2.64185	0.982472	-2.19153	1.5934	-1.21374	1.24654	-0.656285	0.993967	1.28739	-0.168764	-2.52567	0.105292	-1.30605	-0.0282338	-0.989918	2.25566	-0.543727	-2.30715	-0.854449	
-0.328386	1.90357	0.799426	0.398329	2.2308	0.921927	1.93408	1.49033	0.695614	-1.48242	-2.99538	-2.34766	0.608039	-1.47493	-0.884939	-4.13334	0.406977	-0.150132	-0.940231	-0.0370262	-1.88503	-1.93155	-1.41266	1.30698	4.17956	-2.97402	-2.63381	-1.70502	-3.01318	-1.8228	-2.81545	1.30672	-1.5433	-1.27102	2.2998	-2.11562	0.617386	-1.75348	1.62658	1.19721	1.98141	-1.85148	0.458261	1.13562	-0.100182	1.0393	-0.792896	-1.23214	-0.210271	-2.15863	1.15141	0.180904	-0.381145	0.0283583	1.49257	-1.88293	0.250478	5.69787	-0.51785	-0.221239	-1.01415	-0.959359	-0.63792	-0.964865	-1.09233	-3.62198	0.343567	1.31336	1.62887	1.1348	2.5922	-3.51792	-0.960089	1.95996	-1.52785	-1.76734	-0.284343	-0.0752139	1.45681	-4.82284	
7.8344	-9.57402	0.174975	-6.0729	-17.3292	-16.9302	-2.48972	-2.67441	-5.055	5.60115	3.32558	18.1797	7.86028	13.5341	5.34558	16.1815	-5.47809	-0.627119	6.48599	-3.61752	-4.27177	23.4895	4.63407	-9.9183	-20.8595	0.208203	2.23848	4.85669	8.54027	5.98126	20.2721	-0.499586	2.56041	-2.70254	-10.4845	14.9028	2.93293	-13.1457	-9.21868	-3.84044	-10.4692	7.22807	8.85526	-14.8581	-0.317891	-2.366	16.0742	-3.44199	10.4667	15.8459	-3.53452	1.61039	1.35316	-5.82646	-3.52152	9.70762	-6.21618	-20.23	1.07835	-4.64093	2.25012	4.04369	-5.10736	16.6496	-5.21363	16.8955	-3.22485	-0.520871	-5.56191	-0.544827	-7.85045	14.4626	9.35238	-2.04549	14.1153	12.8358	0.203465	16.6267	-4.34522	17.5768	
-1.89882	-0.758852	-0.106469	1.86429	-0.0780743	0.0904461	-0.40515	-1.37296	-1.8548	0.378093	1.94292	-0.238312	-1.81572	0.458758	-0.56525	-1.85432	0.373723	0.0481816	-0.0270774	0.785434	-0.584164	-2.29015	-0.708613	-0.081234	1.15721	0.503884	-1.71132	0.835328	0.456349	1.29792	-0.838877	0.274849	-0.252197	0.0956178	-1.2892	-0.512177	0.986315	-1.28037	2.37293	0.525255	-0.619516	0.342178	-0.362297	0.0587552	-1.05827	0.486537	-0.251268	-0.509585	-0.764792	-2.19691	0.646091	0.251646	0.114897	-0.0404006	-0.160249	0.397533	0.588634	0.390532	-0.653531	0.801664	-0.227777	-0.502516	0.690802	-0.724817	0.716442	-2.43748	0.740076	-0.118756	1.08505	-1.59068	-0.840089	-1.58129	-1.81269	-0.136762	-1.71185	-0.417794	-0.101742	-0.363847	-0.780728	0.0848404	
