1.1415	0.0408277	-0.0436485	-0.555553	0.0840291	-0.157791	-1.24919	1.32612	-0.200087	-1.6472	1.68871	-0.446526	1.34537	-0.951498	0.0550136	1.5223	-0.104327	1.42931	-0.186709	0.695472	
1.12109	0.202631	-0.955342	-1.28854	-0.581142	0.928771	0.988994	-1.26543	0.648595	1.63566	-0.325219	-0.186839	-0.185053	-0.934288	2.30398	0.236594	1.23968	-0.184156	1.10779	0.202555	
-0.144207	-0.723594	2.02934	-1.96172	-1.72347	-0.646687	-0.0964484	-1.05482	-0.27636	-1.75135	-0.042215	-2.06893	-0.0460845	0.0314859	0.830682	-1.16952	-0.27819	-0.139998	-0.998685	2.1968	
-0.213756	-2.15762	2.63115	-0.765573	0.081886	-0.970547	-0.398351	0.975753	1.36238	-0.390808	-0.610147	-1.07733	-0.980014	0.922316	-0.485621	-0.369517	-0.777863	-0.290284	-0.991011	-0.25236	
1.9697	0.361444	0.444558	-0.349046	-3.3797	-0.911575	-2.17685	0.440896	2.268	0.0110129	-1.26017	-1.64629	-0.0653315	0.252805	0.468247	0.709979	-0.947399	0.0883269	1.80162	-1.06027	
0.486845	1.1477	-0.488207	0.744194	-0.207099	-1.44221	-0.428004	0.286789	-1.06769	-0.659543	-1.00953	0.763022	-0.569344	0.463336	0.185125	0.142033	-1.51464	-0.503089	-0.948162	-0.881412	
1.38817	1.90197	1.2358	0.0088219	1.86227	-1.21685	0.594561	-0.444965	0.237841	1.68295	0.388286	0.415123	-1.67431	0.883741	-1.01147	1.12894	-0.663727	1.51293	-0.239209	1.12517	
-1.06983	0.621646	-2.51536	-3.98654	0.264771	-0.729206	0.797137	-0.443391	0.102439	0.329126	-0.843042	-3.49664	0.589611	0.424973	-1.3609	0.114481	2.56245	-2.25056	0.150722	-0.865768	
-1.96468	0.647202	-2.29324	0.381006	0.264795	1.8552	0.877725	-1.65215	-0.294105	-1.11443	-0.280536	1.19561	-0.416376	0.722472	-0.331481	0.290884	1.04167	-1.04464	-0.81955	1.52375	
-0.196307	0.168199	0.691844	-1.4396	0.279521	1.33772	1.15448	0.138974	-1.04426	-0.927206	-0.795724	0.552513	-0.0855571	-0.106804	0.468776	-1.13754	1.00377	0.588581	-0.285374	0.121202	
-0.917566	-0.300459	-0.243296	-0.896683	-1.48231	-1.38564	2.45143	-0.217275	0.368806	-0.669534	1.12571	-0.830104	0.970033	-0.167323	0.167621	0.609076	-0.0554941	0.410979	-1.51361	-0.0698837	
3.64459	-0.235611	1.6797	-6.43669	-8.80426	2.42571	-7.6329	-2.96882	4.395	1.03554	-6.95078	-5.67875	0.446701	2.13698	-0.947157	-2.29622	-4.74102	0.62925	1.69088	-3.66158	
0.154196	2.85672	0.0385886	0.990598	-1.2387	0.312024	0.842064	0.472624	-0.238725	-0.753342	-2.16848	0.735714	0.883429	-1.14614	-1.27269	0.258605	-0.568679	-0.472779	0.047538	1.31019	
-0.938503	1.11909	-0.806761	0.350285	0.791961	0.688756	-1.29283	2.00134	1.13988	-0.522599	1.08929	-1.73772	0.291335	1.13242	-2.30909	0.438219	-1.12031	-0.879881	-0.30866	1.06459	
1.2209	0.591233	0.574131	-1.10715	-0.323437	0.945902	-0.771904	-1.04272	0.603711	-0.246247	0.133417	-1.46779	0.763894	0.430205	-0.49999	1.26146	0.2791	-1.09044	0.93512	-0.933354	
