-0.174764	-0.0248862	-0.0595074	-1.6766	0.666287	0.33979	-1.71405	1.16112	0.117204	0.74925	-0.701431	2.45163	0.343983	0.338365	-1.04198	-2.09057	-0.472332	-0.523863	-0.509577	1.55878	-0.899357	-1.91289	-0.858672	0.354133	-1.35882	1.07721	0.896086	0.18845	-0.594977	-1.04749	2.93588	0.836828	2.30441	1.58816	-3.03309	0.289209	0.146569	1.31608	-2.30904	0.826023	0.269228	-1.64135	-1.71037	0.384788	-0.576331	0.580146	0.772852	-1.25378	-1.79605	0.476916	-0.693146	0.764903	0.0459784	2.81484	-0.0375588	0.841529	-1.15314	0.623866	-0.628962	1.47461	
1.22977	4.30581	-0.459769	-1.15387	-0.201346	1.96159	-4.0992	-2.61606	-1.49086	-2.61182	0.0718596	3.6573	3.56645	0.824074	-4.90155	-1.05888	0.0430762	0.612915	-0.0100981	2.56068	-6.96539	-4.87393	-1.89787	4.3271	-2.41961	-1.36804	3.65228	0.633688	-1.50248	1.47634	7.07634	-0.651008	5.52076	5.26223	-4.52994	-0.772726	1.29844	-0.762649	-2.613	2.96508	-1.25515	-3.99726	-5.25594	-2.81726	1.59467	0.554937	2.70898	5.41655	-3.11621	-0.289541	-0.277494	3.32471	-1.14191	7.13284	-1.30649	0.838223	-2.63658	-3.09673	0.745905	1.70017	
0.37195	-2.56889	1.31843	0.217208	0.334895	-0.789497	1.58584	-0.894897	0.705787	1.17137	-0.575643	-2.19344	-1.91497	-1.33882	-0.219876	1.26735	-0.869376	1.60952	0.64424	-0.801036	1.74537	2.73549	2.37971	-0.497032	3.9528	0.503715	-1.62232	-0.153973	0.753457	0.289953	-0.231934	1.03159	-2.44552	-2.38139	0.969335	-1.49776	-1.05806	-0.315786	2.86248	-1.26779	0.490665	-0.028422	0.732806	1.38997	-1.16024	0.98196	0.00193935	-2.08177	2.63747	0.356027	0.548471	-0.194041	-0.465536	-2.26514	0.504267	0.0581927	0.247458	1.66207	0.94948	-0.248531	
1.74902	4.79119	0.898732	-0.540415	1.35111	0.819577	-3.93326	-0.422099	-1.02121	-2.49709	0.032161	2.05741	3.56109	2.05094	-0.480715	-2.18099	-0.589802	-0.851893	-1.27549	2.21577	-7.94611	-3.95085	-3.50182	2.79783	-4.71313	-1.09364	3.79353	0.313957	-0.284354	3.81005	5.10875	0.897565	2.97076	3.78765	-4.78807	-1.35478	4.05749	0.0502111	-5.24551	0.75594	-2.17461	-2.31358	-7.65248	-2.28384	2.01692	-0.0752079	1.62492	5.35079	-4.01356	1.59969	-2.55842	2.12351	-1.80574	5.95769	1.65672	-0.0214636	-2.27731	-2.72845	-0.159285	2.48965	
0.00471533	8.5538	-1.72836	-0.274711	4.25108	3.9361	-7.9528	-2.9416	-3.56835	-5.75208	2.42781	5.27111	5.84176	2.41449	-4.52393	-1.53363	0.496684	-0.813761	-1.986	4.08368	-11.7704	-8.17811	-4.20861	7.16316	-5.5507	-1.57904	7.25436	1.29962	0.549216	2.20845	7.92293	-0.64694	8.64229	8.15947	-7.72407	-5.43162	3.16022	0.306762	-7.95237	5.04772	-3.52956	-3.59063	-12.4785	-7.35169	1.56827	-2.76087	2.71236	9.01803	-4.94135	-0.871318	-0.945622	4.88852	-1.64408	9.47016	1.35777	-0.747909	-7.26773	-5.96835	0.767013	3.26655	
3.00676	-3.96978	-1.56412	1.01038	-1.4829	0.327726	2.50155	1.48009	2.88691	1.56191	-0.291402	-1.90757	-0.379085	0.0626321	2.31538	-0.413088	0.643434	0.83975	0.717417	-3.90547	2.39419	2.98226	1.26876	-0.55727	0.894712	-0.77071	-2.39128	-0.249845	1.61747	0.843848	-0.87718	0.205741	-1.99528	-1.85839	2.21739	3.07632	-0.978494	0.990803	2.21966	-0.810155	1.84167	1.7143	2.74235	0.954281	-0.830808	0.453073	-1.26195	-1.81473	2.95802	-1.77583	0.291948	-1.90455	0.344795	-1.46667	-0.616237	-0.385227	1.8502	1.96912	-0.44763	-0.709745	
-0.378243	-9.65521	-0.12424	-0.626032	-4.01965	-2.11651	10.4013	0.979604	4.45651	6.78949	-4.55851	-6.20077	-7.88074	-6.93612	7.28731	2.04754	0.536369	3.54172	0.59312	-5.42371	14.2213	11.3623	7.8964	-8.89683	8.05242	3.20753	-8.41438	-1.84146	1.3525	-2.12966	-11.6744	-0.25145	-11.2941	-10.8374	9.85906	6.11323	-6.24313	0.821388	10.2859	-5.17314	2.21934	3.58574	14.5882	8.63863	-2.20969	1.82566	-3.69497	-11.3498	7.97306	-0.943708	3.45299	-4.23095	0.497386	-14.188	-0.835798	-0.428878	9.58882	6.74031	-1.65605	-7.94321	
-1.03513	-9.25941	0.433304	-0.517302	-3.59675	0.0607946	8.59216	1.87273	2.96692	4.96511	-4.45756	-5.47634	-6.69089	-3.672	4.94566	2.9722	1.22463	1.66694	-1.58108	-5.05864	11.2011	8.10797	5.46691	-8.66642	6.563	1.88625	-8.17876	-0.475331	1.39694	-1.17634	-9.62033	0.0873108	-9.68494	-10.0446	7.0988	4.7187	-3.85527	-0.454647	7.42478	-5.3868	2.71671	3.08225	13.1688	6.73598	-3.92136	1.16048	-4.71022	-9.91947	7.48288	1.59058	2.21711	-4.78844	1.63727	-13.2427	0.325311	0.173805	6.74894	6.5305	-0.664872	-6.8368	
-0.751026	-1.80302	-0.684206	-1.04797	-0.517433	0.252301	2.63179	-0.715148	0.13516	-0.570943	-0.900221	-0.0252656	-1.44947	-1.10546	0.383681	1.21066	-0.709617	0.0965547	-1.1747	0.433413	-0.454876	1.77234	0.246771	0.0465828	0.20712	-0.987533	-2.05264	1.15559	0.181649	-0.663397	-2.2442	-0.952566	-1.01625	-1.53908	0.651946	1.44307	0.503702	-1.02364	1.14939	-1.09786	1.4474	2.74686	1.94232	1.64578	-0.983181	-1.99284	-0.156306	-1.44031	-0.350772	0.0606626	-0.376516	-1.15517	1.34734	-1.56515	-0.39473	0.341917	1.60461	0.125992	0.575875	-0.875353	
1.81141	-0.777184	0.524149	0.226748	-0.171515	-0.00221424	-3.10827	0.714692	-0.0613496	-0.487837	0.300191	3.10465	0.733383	1.31155	0.351841	0.206158	-0.0571183	-2.69965	1.71459	-0.248997	-0.531311	0.197286	0.908447	0.85314	0.308835	-1.58089	1.33549	-0.297136	-0.513211	-0.542725	1.32318	-0.639843	1.75144	0.292779	-2.25217	0.563847	1.41214	0.262474	-1.49536	-1.96513	-1.78312	0.0166439	0.341366	-1.64811	1.29229	-0.0153991	-1.09889	0.169025	1.0465	0.488821	-0.75825	1.34163	1.0468	2.73106	-1.39039	0.515315	-1.4046	-0.601116	-1.61712	0.220579	
