4.25317	-5.81536	1.92921	1.19891	0.0575552	1.24938	5.90446	-2.04635	1.6088	1.99622	-0.735154	-5.21158	3.42054	0.00729259	0.75245	-4.62419	1.8961	-2.66807	4.98333	1.74893	6.06257	1.67666	7.82462	-7.36365	0.862085	1.77626	-4.48122	5.63559	-3.14554	-4.03846	-1.21114	3.84777	-1.53994	0.264297	-6.45799	-8.4422	2.03397	-5.74807	5.6636	0.882178	-6.58539	-8.98056	7.66276	0.36718	-1.19064	0.645009	1.83471	-0.575061	5.26399	0.63368	-1.14007	-9.19931	3.7087	-0.275784	-0.530631	-5.45413	2.52679	-4.17215	-2.3995	5.21542	
-2.27576	3.32706	-5.11329	-0.755527	-0.772811	-1.82087	-5.75572	1.64886	-0.370131	1.08416	2.40036	6.56568	-1.91362	0.629684	0.355881	3.39127	-0.946989	2.78732	-3.31154	-0.259901	-4.20928	-1.17064	-5.29804	8.26616	-1.03472	-3.2919	3.54577	-3.00862	3.22158	2.73713	2.39767	-1.9867	1.16912	-1.33705	6.0488	7.03427	-0.319772	6.17233	-3.42626	3.4198	5.52822	6.55513	-7.59138	0.349753	1.33215	-2.25779	0.0473775	-0.0679823	-3.38518	-1.48914	0.968562	6.43257	-2.30549	-0.8495	-0.467402	4.16198	-2.58436	6.4495	1.89891	-6.14567	
0.836364	-1.82643	0.760049	1.1921	1.03884	0.78173	1.10069	1.58217	0.923578	0.779033	0.104668	-3.1331	0.820094	-0.53083	-0.850838	-0.00369337	0.915163	-0.810011	-0.599017	0.388731	-1.74686	-1.06838	0.0578366	-1.15525	-0.86861	3.30223	0.544875	1.83646	0.488882	-0.485877	0.881087	1.11749	-0.271822	0.701622	-0.730455	-1.57926	0.598236	0.629556	1.7223	-1.76201	-1.24174	-1.39637	-0.375463	1.04383	0.804297	-1.55488	-0.0790752	-0.0552981	0.841767	-0.863135	-0.678298	1.0628	0.53877	0.853815	-0.137006	0.344589	0.352592	0.00124205	-2.69177	0.562364	
2.08436	-2.89828	3.75916	1.61379	-0.824327	1.37142	4.172	-0.13977	-0.731742	-0.523482	-0.270449	-5.47239	2.57108	0.0935712	-1.82079	-1.38569	2.10914	-0.880926	3.51096	-0.5212	3.41017	0.684146	6.09446	-7.56163	0.596887	0.910981	-2.03867	2.45474	-1.09141	-3.70036	-1.23302	2.07003	-1.28657	1.63447	-3.76077	-6.73576	-0.0456376	-2.75387	2.17848	-2.08843	-3.17678	-5.88668	5.49972	0.933037	-3.41538	1.0249	1.07626	1.33654	1.45331	1.35154	-0.935358	-3.43125	2.67707	1.32067	-0.84826	-4.46796	1.99237	-5.20217	-0.30527	3.53064	
-2.1317	1.27016	-3.85594	-1.36813	-0.885818	0.122364	-4.62607	0.640081	0.320088	0.384093	1.28766	4.00176	-2.36325	-2.06858	2.58706	1.54056	-1.13637	1.38385	-3.43923	-1.19705	-5.23448	-1.31388	-3.7292	6.95952	0.795064	-2.0706	1.43339	-1.99649	3.11511	3.96012	1.54399	-1.3783	-0.722188	0.13452	3.63086	5.71822	-1.39236	3.94976	-1.32798	0.44926	4.39015	7.47038	-4.59449	-0.968702	2.60007	-0.388064	0.966296	-0.342469	-2.61099	0.503863	0.730217	4.8012	-2.2008	-0.047228	2.38048	4.50846	-1.96142	1.5585	-1.14324	-4.04526	
0.252884	-0.760461	-1.05758	-2.66836	0.779076	-3.84616	-0.527854	2.3339	-3.01575	-1.63739	-2.72182	1.18749	1.44978	2.1979	1.61347	-0.994757	-0.14	-1.22664	-0.209674	0.927321	-1.03224	0.1449	2.26187	-1.83749	-3.54319	-3.10234	1.91826	5.61201	0.830575	2.16994	4.00473	-0.331441	4.2668	3.77821	-0.913434	-5.33439	4.21041	-7.75786	-0.174275	-2.02926	-4.33618	-5.76816	7.59928	-3.74141	-6.71765	-0.824708	-6.82738	2.83109	-1.09744	0.390609	0.622915	-2.9025	4.89158	-0.262284	3.12393	1.02373	3.36829	-2.05317	3.22961	1.28496	
3.05734	-3.66961	5.31778	2.51078	-0.0238995	1.76593	5.71097	-0.241684	-1.54226	-0.558245	-1.4499	-5.94987	2.95154	-1.2083	-0.62405	-2.8017	2.69419	-4.2506	2.64265	-0.68025	4.2741	1.85857	7.83334	-7.75367	-0.271435	4.48734	-3.91555	2.63311	-5.98149	-3.49427	-2.45978	2.835	0.643268	2.77497	-5.40751	-9.81171	2.20109	-4.82834	5.4873	-1.18317	-5.91534	-7.94696	6.1262	2.23481	-2.6838	1.57067	-0.591472	-0.142614	4.87812	0.490864	-2.3343	-7.61391	3.19929	2.2539	-0.634248	-5.171	2.43638	-4.56487	-2.46301	6.49398	
-2.27234	0.599753	-2.2406	0.369065	0.506286	-1.14569	-0.0851338	-0.903619	-1.52642	0.926423	1.35862	1.91793	1.72801	-2.04607	-1.78533	0.418831	1.57193	-0.0703417	-0.853339	0.725497	-0.860853	0.314736	-1.57456	1.41265	0.467766	-1.55328	-0.137778	-1.018	1.71617	2.97254	1.12846	1.00314	-1.60915	-0.212417	3.14119	0.641822	0.576677	1.48046	-0.205682	1.71017	1.33438	2.40244	-2.75912	-0.319706	-0.311237	-0.228208	1.65157	1.17125	-0.675172	-1.45889	0.721961	1.61752	-0.524412	-0.305433	0.22363	2.14134	-0.0334896	0.961869	2.23658	-2.29313	
1.08764	-0.16018	-0.0255613	0.926098	-0.97864	-1.01175	-1.12169	0.929001	0.57513	0.150801	1.34404	1.27908	0.370468	-0.941163	0.564004	-0.975215	0.393216	0.853193	0.370734	-1.32543	-1.24342	-1.14588	0.205275	0.296065	0.0264103	1.04846	-0.111471	-2.07341	0.0627661	-0.739979	0.750328	0.305761	-1.47662	-0.384126	0.213471	0.511187	1.21734	-0.206674	-1.1032	0.163653	0.128933	0.904578	-0.917968	-0.0283361	1.08193	-0.135273	-0.317235	-0.265757	-1.42943	-1.2447	-0.0190106	0.0439871	1.03144	-1.64629	0.289517	0.292268	0.0217573	0.949999	-0.261048	-0.509113	
-2.23526	3.17083	-4.1608	-3.532	0.61387	1.07297	-7.41567	0.023488	1.38481	-1.53835	2.61313	4.41214	-2.28016	1.41795	0.807126	4.84891	-3.13292	0.609284	-5.61542	-1.79802	-4.96429	-1.36695	-7.61095	10.6973	0.444048	-2.76195	3.37459	-5.53793	3.7434	5.31915	2.41952	-2.62131	-2.10017	-1.98072	6.68545	7.53917	-2.05977	5.79062	-4.42098	1.14554	7.19211	11.2846	-9.14683	-2.13627	1.70732	-1.71515	1.1352	0.334235	-4.30389	0.480695	1.36882	5.72174	-2.53816	-1.59509	2.65454	5.27202	-2.88556	3.3269	3.77411	-5.22709	
