-1.02064	-2.33091	-2.32221	0.302982	-2.64181	-1.86402	-2.73812	-1.95349	-0.994562	-0.452955	0.40132	1.19024	-0.596389	-1.85739	-1.56078	0.663468	0.938038	-0.359465	0.35436	0.502164	-0.0698699	0.0326751	-0.357523	0.969914	1.20163	-0.290072	0.936306	0.211411	-0.0193314	-0.253665	0.520954	-0.383318	-2.09351	-1.35987	-0.035565	0.880811	0.681121	0.552479	0.94701	1.07272	-2.76509	2.31017	-1.04544	-0.165983	1.05046	-2.31637	-0.051238	1.79194	0.683301	-0.852494	-0.897648	0.32953	1.58913	-1.02193	-0.178933	3.78029	-1.16707	1.50833	-0.912377	1.16259	0.295783	-0.665836	1.36084	2.66117	-1.76625	0.312066	0.439951	-0.106035	-0.613459	0.382099	1.52941	0.671467	-0.973156	-0.756043	-0.557515	0.244202	-0.313708	-1.22041	-0.635443	-0.506495	1.17006	0.624046	-0.273646	-0.182	-1.20209	-1.98076	0.308847	-0.876425	1.22685	-1.5693	1.35801	0.393216	-0.774181	-0.654386	0.924172	-0.293998	0.875463	-0.893605	-0.663786	-0.689957	
3.05073	3.54999	0.995202	2.57998	1.35266	3.29776	3.57786	0.601933	2.84704	0.0958069	-0.767273	-0.246712	-0.358074	1.9307	0.505707	0.791831	-2.26764	1.27893	3.19217	-1.75043	1.21187	4.77255	2.85819	-3.53957	0.431882	1.63051	-2.25695	-0.318559	0.702678	-0.285971	0.653069	-0.12701	0.326964	0.738223	3.03617	0.477224	-4.31032	-1.42413	-0.415352	-0.269477	0.0715244	0.303987	4.26871	0.0224287	1.88604	1.70368	-0.945988	-1.29446	0.185571	2.8173	0.836531	3.59153	0.787082	3.70201	0.238016	-3.65542	-0.901368	-1.82203	-2.3017	2.83125	-1.23259	0.257673	0.794609	-1.68274	3.32329	1.60811	1.393	0.565249	4.82648	-1.62142	-0.353193	0.90286	4.48474	1.96014	-1.72338	1.33536	-1.09741	-3.04572	2.54679	-1.06234	0.866777	-4.62103	1.02694	-2.65063	2.56388	-1.81244	-0.115718	-0.297587	-0.72702	-2.11624	0.51224	-2.80853	1.05229	0.264801	3.32532	-0.370213	-0.693375	2.43314	1.46561	1.78874	
-4.32542	-4.98863	-1.15722	-4.17935	0.67836	-5.05063	-5.28401	-2.23048	-4.38881	2.91457	0.513369	0.322881	2.60012	-3.37813	-5.77484	0.813278	5.61031	-4.46667	-3.36874	3.86731	-2.90985	-7.17746	-5.96164	2.99493	0.857687	-2.03094	0.519858	1.50769	-1.37084	1.11899	-1.66422	1.86543	-1.44232	-2.36002	-0.690729	1.51838	6.26212	2.11971	0.951113	2.21219	-1.92834	1.17212	-6.44546	0.168032	0.455673	-2.55052	-3.35103	2.88962	0.841672	-3.15123	-2.69742	-4.06724	-0.05944	-7.84923	-2.81535	12.6122	4.36328	1.02184	6.77148	-2.99766	3.42097	-3.29038	-1.57403	6.52129	-9.75484	-3.44347	-4.73636	-1.13599	-11.3915	4.58767	0.533777	-4.7614	-2.52367	-3.88019	2.06474	-1.59397	0.382789	4.18116	-0.570308	4.02576	-1.70411	9.52132	-4.83846	2.19928	-1.10958	2.22446	-2.56441	1.83165	2.47723	4.76169	-1.09199	6.54333	-6.33687	-0.787584	-5.31248	-1.50376	-0.168837	-6.18412	-0.834667	-3.77722	
4.66931	8.02709	2.10385	7.41882	1.2265	6.77004	9.41704	1.6974	6.16459	-1.49629	-1.41456	-1.35383	-2.82926	6.42072	7.85866	-1.2613	-7.65616	4.49596	1.39924	-5.38736	5.53281	11.9789	9.89265	-5.10479	-0.15759	1.44078	-4.57274	-1.84729	-0.0374722	-1.1943	1.19922	-2.48491	1.87571	4.47852	1.80353	-0.241341	-8.85356	-3.35494	-1.46065	0.8853	0.80823	-4.50272	8.93552	1.07257	-2.27541	4.1939	3.25484	-5.79401	-1.24574	5.2213	6.27594	7.31909	4.10842	10.0614	2.6771	-20.7068	-7.24412	0.35097	-11.0727	3.65337	-5.8047	2.0569	1.09099	-9.8423	12.0701	4.65909	8.03266	2.71561	17.0543	-7.38136	-1.51112	9.06758	6.27977	4.59832	-1.6947	5.37192	-2.78532	-9.7545	1.11534	-4.9706	0.654336	-13.895	2.64214	-7.81814	3.60969	-3.72416	5.37952	-6.23482	-5.54806	-3.25657	0.910329	-8.93417	9.05944	-0.307732	12.3653	3.04807	-1.79507	9.66125	0.208895	7.73843	
1.49334	2.79424	1.09529	2.88666	1.80031	2.70785	4.74203	2.15275	3.59639	-2.32856	-0.0554965	-0.934079	-0.150227	2.98416	3.16077	-0.576926	-4.38067	0.695924	1.26379	-2.16857	3.75367	3.34252	4.40694	-1.10871	-1.30948	0.880644	-2.50449	-1.23518	-0.0934788	-0.62976	1.22876	-0.984571	-1.52531	-0.124302	1.26187	-1.02481	-2.73607	-1.91646	1.7059	-0.412123	0.839229	-2.08121	3.8668	1.41385	0.244604	0.649782	2.26467	-0.404095	-0.0640236	1.20915	1.8937	3.42929	1.9015	3.76049	1.14746	-8.35049	-3.29163	1.4758	-4.29013	2.99172	-1.94773	0.582822	3.01678	-3.81317	5.35214	0.745538	3.76325	0.181405	6.03194	-3.0859	-2.94725	1.50656	4.4132	2.25174	-0.727695	3.05333	-1.15237	-3.4625	-1.03751	-3.69061	-1.62862	-5.44517	2.9389	-3.28353	2.50633	-1.14879	2.63305	-0.594259	-3.21007	-2.04773	2.93394	-3.78126	3.29075	0.308266	6.27025	0.664993	-1.01378	5.49928	0.559415	2.26589	
5.94856	14.9592	1.58325	12.1836	5.7194	9.46985	14.0537	2.79802	10.2447	-3.85382	-2.72223	-3.10792	-3.24949	9.37589	15.6271	-3.07319	-14.6759	9.52339	3.84314	-6.14363	4.40784	16.1857	15.4192	-6.507	-1.88648	3.56449	-6.45193	-5.31038	-0.531156	-2.23368	3.23749	-4.01664	1.76093	5.81245	4.84073	-1.53242	-15.3663	-5.37925	-0.99294	-0.0815893	2.6991	-8.93618	12.9831	2.55642	-2.8198	5.41324	6.41441	-5.03883	-0.499034	7.88218	9.11873	13.9687	1.20177	13.6602	5.42633	-32.0105	-10.9375	1.16055	-16.5591	7.71955	-8.56506	4.20182	2.8176	-14.9955	17.7854	5.59414	14.1965	1.76013	28.8565	-11.9326	-2.32613	14.5238	11.2934	9.00616	-0.850384	8.37211	-2.68011	-11.7118	-0.749103	-9.99887	-1.83885	-21.1349	5.36677	-10.8743	4.86185	-5.07811	5.74314	-9.62266	-10.9507	-8.30547	4.27288	-18.4568	12.0897	-0.687793	16.2162	1.9493	-3.08168	15.3412	3.8219	10.562	
2.06747	3.28124	-0.547401	4.93064	0.680507	2.49706	4.91217	0.980341	2.10182	-0.576426	-0.667273	-1.83858	-1.03001	1.31216	3.63653	-1.06317	-4.08125	3.23382	2.05507	-3.36682	1.93719	4.80471	6.84968	-2.88654	-1.77982	0.915218	-2.30811	-0.152322	-0.377894	-1.51412	-0.360307	0.0824322	0.80972	2.31638	1.57139	1.35758	-4.772	-2.90838	-1.02725	1.68761	1.12007	-3.39277	4.98451	0.907881	-0.889654	1.32633	2.89319	-2.04419	1.09418	1.62419	4.36029	1.93436	-0.603111	5.16353	-0.0992411	-9.48363	-2.36776	0.022301	-5.89766	1.95556	-2.34286	1.72591	2.85212	-4.81027	5.83089	1.9211	6.48153	0.293499	8.22971	-2.76993	1.64337	4.53718	3.24899	3.68668	0.526171	3.02572	-1.57533	-2.28782	0.521859	-1.44519	-0.109063	-5.83872	2.1338	-2.1529	2.89534	-1.74433	2.27214	-2.77732	-3.74323	-1.21558	-0.310327	-3.89404	3.99516	1.40658	6.1071	1.64283	-2.21319	2.5296	1.61542	1.77779	
-0.690276	-0.00369181	2.35881	0.824811	0.0673216	1.13574	0.400581	1.44845	0.408998	0.494675	1.43355	0.698534	-0.335243	0.0372557	0.608894	0.820647	-0.000685555	-0.481337	-0.0225254	-1.57704	-0.462042	-0.323165	0.946026	-0.504791	2.40645	-0.363317	-1.93335	-0.073474	-0.530536	-1.02294	0.604333	1.44894	-0.523073	1.29894	-0.636579	0.437617	-1.67896	0.613514	0.400944	0.632134	-0.601156	0.0345869	1.7872	0.699115	0.180414	-0.768292	-1.05933	-0.507836	-0.823035	1.41771	0.264713	-0.86649	0.00630724	1.64496	-0.466998	0.3393	-0.800379	0.845171	0.363033	0.600789	0.195596	1.92816	-0.447532	-0.470416	0.948003	0.547306	-0.938849	0.805382	0.0746075	-0.768646	3.0031	0.259341	0.141315	-0.501467	1.19195	-0.358567	-0.6041	-0.583312	-0.829676	0.631206	-2.06577	1.04069	-1.56853	-0.548005	-0.0969556	-0.433674	0.500961	-0.464842	-1.03583	-0.190245	0.426871	-0.906853	-2.18737	-1.17681	0.294267	0.316294	-0.617613	-0.870773	-1.34578	0.708258	
1.31282	-1.58303	-0.262234	2.01869	-0.43976	0.415516	0.231581	-0.76001	1.28736	0.940688	-1.09425	1.29464	0.377418	1.147	0.536142	-2.38419	0.0218397	0.552278	1.37115	0.191867	0.510994	0.162739	1.21223	0.83795	1.39593	0.277423	-1.60209	-0.287381	0.134393	1.24783	1.18366	0.262664	0.563803	0.0938433	0.318138	-0.434607	0.911434	0.257709	0.0460213	-1.38076	-0.0382968	-0.859344	0.338081	0.15739	-0.373726	1.4123	0.927936	-0.871311	1.03603	1.14033	-0.160457	1.25172	0.858492	-1.34848	-0.32337	-0.242383	1.1407	0.551299	-0.168198	-0.804399	-0.242714	-0.237639	-2.47085	-0.96993	2.3098	-0.435508	0.507043	-0.262096	0.110459	0.399453	0.415914	0.168231	2.39976	-0.114653	-1.04601	2.64048	0.838873	-1.10455	0.169081	-1.71316	-1.24022	-1.24087	2.55166	-0.876604	0.664938	1.12801	-0.136992	-1.18168	-1.7132	-0.225486	-0.700643	-1.56772	0.166699	0.0502422	2.06594	1.54851	-0.36323	2.37294	-1.12983	0.656055	
0.481715	5.98849	1.25272	3.30642	1.99512	2.93631	2.94675	-0.690743	3.29258	-1.49204	1.57894	-2.02748	-1.19084	2.00615	4.57196	-0.432118	-3.01078	3.06969	0.621329	-2.00045	0.566944	5.18674	6.21636	-1.41515	-1.77467	1.5061	-1.9679	-3.0096	-0.0741499	-0.35354	0.46112	0.374646	0.354283	1.21237	3.60114	-1.20517	-3.19974	-2.94268	-2.02321	1.3366	-0.105852	-2.14553	3.63048	0.746984	-0.343881	1.56902	4.52156	-2.54313	-1.32794	3.36038	2.49129	2.65808	1.31088	2.3401	1.75997	-9.46664	-3.31876	0.858248	-5.40597	1.45462	-2.93317	2.62799	0.587584	-3.14836	4.18964	2.20363	4.69564	1.04583	7.74138	-3.95494	-1.84297	4.19134	3.08468	3.55455	-2.33708	2.42787	-1.04218	-4.23822	-1.06747	-0.602498	1.37938	-6.51796	1.02644	-2.69675	0.684417	-2.17672	1.62627	-0.550141	-1.52438	-2.40744	0.457266	-4.26171	5.98958	-0.554806	5.39828	1.38741	-1.37125	6.01487	2.24164	1.35694	
0.024146	-3.10325	0.0431773	-2.63876	-1.40424	-0.245423	-1.91217	-0.0791126	0.312838	0.554756	-0.54592	-1.28877	1.71967	-0.945337	-2.21128	-0.261341	0.208976	0.72271	-0.241339	2.24967	-0.0521353	-3.22824	-0.741603	0.214408	0.442559	-1.33555	0.902447	0.292615	-0.210679	-0.500643	-0.333948	0.914111	-0.304747	-1.36814	-1.17236	-1.32024	3.19446	-0.14356	2.17431	1.61721	-0.622061	0.704256	0.191591	-0.155576	-0.406836	-0.286074	-1.0154	0.40172	-1.37986	-1.91858	-0.751037	-2.06238	-1.04538	-1.30702	-1.44991	4.14253	2.34671	1.57413	2.89883	0.284722	0.843004	-1.47445	1.14565	1.04847	0.191016	-1.76037	-0.833126	-0.0909992	-2.83956	0.966155	-0.124325	-3.03231	0.0762768	-1.05911	0.390674	-0.997087	0.285949	0.661969	0.825433	1.04082	0.640218	4.84851	-0.874517	-0.638772	1.019	-0.194236	1.64643	1.4108	1.46983	0.550079	0.114047	2.69668	-0.748271	0.78856	-1.30588	-0.836475	0.495188	-1.81211	-2.72427	-3.83149	
6.39802	7.35178	1.35185	7.85965	2.27585	5.26665	7.68398	0.744016	7.34735	-2.20577	-0.907082	-0.698599	-1.77632	4.16203	8.85815	-2.04007	-7.20951	4.65329	2.44436	-5.05596	0.998444	8.40036	8.69422	-3.34775	0.0959236	1.17488	-4.56282	-3.53594	-0.237132	-2.35947	-0.183727	-1.40388	0.22896	4.13052	2.5109	1.09731	-7.78825	-1.86838	-0.789823	0.40838	-0.0892927	-4.0381	8.74034	1.07199	-0.822295	2.83476	3.62279	-2.61661	1.45654	5.50216	4.40809	7.89162	1.34863	7.72227	2.86669	-16.6073	-5.05842	0.696988	-8.69182	4.81147	-4.61087	3.49406	2.84243	-8.6689	8.9472	3.78578	7.14776	0.472617	16.5603	-6.11455	-0.268637	7.03217	5.46716	7.21186	-1.37003	4.4473	-1.41163	-5.45047	-0.980784	-6.56787	0.488054	-10.7625	2.47827	-4.36733	1.23198	-3.9639	2.97362	-5.11216	-5.31863	-4.09237	2.74255	-9.78478	6.88395	0.5695	10.1195	1.38069	-1.8099	8.37948	1.91079	5.04161	
-0.532976	0.487863	-0.754784	0.925399	1.74055	0.700128	0.348368	-0.013214	1.46127	0.348877	-0.14532	-0.677752	-1.08628	0.546257	1.23517	-0.497396	-0.197701	0.749531	0.866429	1.16074	-0.663119	2.16079	1.10576	-2.12934	-0.663638	-0.910977	-1.09703	-1.53576	0.230271	0.279553	0.422321	0.659412	-1.05978	0.782981	-0.303248	0.565597	-1.43332	1.10798	-0.121973	-1.1402	-0.062208	-1.59658	1.40328	-0.443988	0.71692	0.874866	-0.474523	-0.54998	-0.369744	-0.320214	-0.740771	1.00728	0.672778	1.36923	-1.09143	-2.86856	-1.55229	-1.26336	-0.631135	2.12631	-1.72578	0.972455	0.972765	0.0118627	3.19662	0.999747	-0.696848	0.105618	1.77534	-0.789109	-0.335618	1.22414	0.74614	-0.101329	1.17216	0.93729	-0.261856	-0.321713	-1.26302	0.0163448	0.435768	-1.54425	1.53537	-1.25715	0.570412	-0.761095	0.242536	-0.687933	0.954736	-0.508259	1.35758	-0.782978	2.14246	-1.13245	1.16536	-0.594534	1.01756	0.715464	0.177456	-0.164359	
1.85961	7.46484	1.49054	6.07051	1.89356	3.50544	7.00335	0.881644	2.51041	-1.57424	-1.75718	-0.66276	-3.58032	3.26469	6.70589	-1.26442	-7.40528	4.2843	1.1261	-2.7779	1.7818	6.31011	6.33526	-2.93203	-1.72632	2.58886	-4.28047	0.0593058	-0.0519822	-0.0391657	2.88453	-1.23471	-0.194553	2.44195	3.46466	-1.67428	-5.57209	-1.28732	-0.374198	0.160133	0.000456844	-4.5482	6.3286	0.812864	0.587542	2.37257	5.50224	-1.38924	1.16972	5.09203	3.01986	5.12583	-1.53959	7.35718	1.63045	-13.3869	-3.23008	0.480488	-8.01685	2.92792	-4.50067	3.71538	2.58971	-5.1919	7.47632	1.12916	7.20289	-0.357536	12.578	-5.26852	0.306746	4.74098	3.00169	4.63757	-0.660441	2.95693	-0.817658	-5.74781	-0.779606	-3.32773	-1.961	-10.2704	2.69795	-5.20373	0.674081	-2.76048	3.14715	-2.5592	-3.7317	-4.56982	1.59079	-7.89841	7.4747	0.0423678	6.9476	2.16357	1.16825	8.49128	0.689922	4.17001	
-1.43652	-2.5844	0.861945	-2.06283	-0.525751	-2.09677	-2.27115	1.02857	-1.981	3.50218	0.780496	0.204936	1.24354	-1.28028	-2.58591	-0.0924201	4.93519	-1.2231	-0.628291	0.324178	-2.47827	-3.48913	-1.80686	0.653745	-0.535574	-1.22053	2.08605	-0.418567	-0.274449	0.988693	0.370414	0.154485	0.378365	-1.68732	-3.51213	1.10231	3.84299	1.03846	0.726365	-0.738336	-1.57667	0.739693	-3.61181	-0.148125	-0.011117	-1.08123	-2.74294	0.9013	1.32828	0.629978	-2.21564	-1.36224	0.364358	-3.37941	-0.10926	6.77849	0.856928	0.847006	1.92903	-1.06181	0.241387	-1.94267	0.531843	3.46574	-2.96805	-2.16036	-2.52295	1.05445	-6.71118	1.9298	-0.584666	-1.10348	-0.111165	-2.51481	0.772631	-2.40107	-0.948102	3.56563	0.510499	2.44393	0.313763	4.65006	-0.831374	3.11402	-0.0835768	2.82415	-1.44261	0.923406	1.58418	0.487696	-1.82638	2.85366	-2.63602	-0.467148	-2.84342	-1.57022	-0.711982	-3.22706	-1.4512	-2.52954	
4.83341	6.75419	1.42259	6.62341	3.56304	4.80868	8.44311	1.23759	5.73996	-0.536071	-0.214694	-3.94862	-2.79868	6.62711	8.8547	-2.0865	-8.34994	5.65687	0.108005	-2.43858	1.68364	8.40682	8.93188	-5.00587	-1.09207	0.260254	-5.11346	-2.91495	-0.497852	-1.5947	3.07767	-1.90189	2.18796	4.27918	4.64514	0.156393	-6.76171	-3.33759	-0.485568	-0.316391	1.42746	-4.15379	9.49876	0.426831	-1.57502	4.81301	2.4427	-3.47174	-2.19311	4.0732	5.73307	7.17215	1.33161	9.09861	1.4437	-17.4499	-4.78103	0.119419	-9.44742	4.529	-4.90998	4.33619	2.34573	-9.09767	11.3417	2.95344	6.83426	1.31836	16.1199	-5.03594	-1.23003	7.21423	5.87604	5.90714	-0.0655707	6.17482	-2.21311	-7.61862	0.305972	-5.82191	0.89966	-10.2473	2.90632	-5.9503	3.09505	-4.5877	3.27102	-5.15168	-5.01201	-4.91772	1.96504	-9.87302	6.86063	-1.79418	9.86143	0.751195	-2.48922	10.0253	1.44299	7.24584	
3.36162	3.73127	0.937764	5.65485	2.46822	2.13749	7.11508	0.891855	4.07492	-1.33563	-1.02044	-0.445863	-1.74749	1.8818	6.01831	-0.695469	-4.86446	5.59004	2.57192	-2.59012	2.02781	4.64401	6.72803	-2.16239	0.245345	1.99488	-4.82271	-0.706095	0.257411	-0.770958	1.44985	-1.439	-0.277748	3.08377	2.65415	-0.0762778	-5.76094	0.717585	-0.831761	-0.765664	0.633118	-2.83078	7.35122	0.288309	1.18164	0.706962	1.17659	-2.14435	0.575414	3.26674	1.13235	5.52152	0.206752	4.87008	1.18802	-13.0838	-3.17014	1.02016	-5.33312	2.18133	-1.11256	0.710766	0.850349	-6.54618	6.09738	2.50625	4.51171	0.525803	10.1429	-3.72742	-0.98508	5.01883	3.51861	3.45441	0.24081	3.44189	-2.16671	-4.32597	-1.40387	-3.01782	-1.42934	-7.07997	0.520323	-2.99237	3.91374	-0.936448	1.55029	-2.78564	-3.19482	-2.63992	-0.0902313	-6.39815	5.45358	2.02159	8.52834	0.92171	-1.51719	6.33345	1.0984	3.18315	
-0.496638	-0.767695	0.158079	1.33514	1.93262	-0.952648	1.00577	2.10538	0.158734	0.154784	0.0897788	-1.52301	0.74568	-0.693724	0.963252	-1.4642	1.40779	-1.3187	-0.459286	0.276446	1.09393	-1.18696	-0.761487	0.884246	-0.693101	1.6315	-0.979808	-0.390275	-0.26002	1.26975	-0.375496	0.45453	-1.52182	-3.01454	0.347294	1.64329	0.672999	0.567578	-0.501274	1.77213	0.0428022	0.684702	-0.950259	-1.15323	1.82817	-1.48962	-1.43146	-0.353665	1.19727	-0.55803	-2.02179	-2.53615	-0.318285	-1.75021	-1.20823	1.43621	0.96901	0.00397458	0.210266	-0.714973	-0.702784	-1.60241	0.205794	1.51199	-0.398245	-0.0917758	-1.33139	0.761844	-2.4096	1.11989	0.121227	-1.38094	0.289612	-0.429651	-0.349262	0.179015	0.873007	-0.234114	0.696566	0.689676	1.42285	1.05435	-0.741692	1.24769	0.036984	0.653045	-0.445739	0.35696	1.41724	1.44585	-0.37572	0.939304	-0.995192	0.305589	-0.554828	0.368287	-1.33412	-1.40906	-0.595819	-0.557651	
