0.662273	-1.172	-0.79587	-3.03196	0.385061	0.690715	1.28302	-2.27714	0.677379	-0.290925	0.679799	-1.69913	-1.03599	0.969254	-0.638199	-0.534592	-0.423367	-0.687549	-0.84997	1.53294	
1.61146	-0.157159	-1.4389	0.830105	2.45499	0.584571	-1.19591	-2.26444	2.89389	-2.03157	-0.599334	2.68893	-0.476093	2.23598	-0.819818	-2.05039	-0.032815	1.64166	1.77724	3.20039	
-10.4395	-1.40604	10.5725	4.7484	-9.86492	1.96382	-0.196442	3.27645	-10.2951	8.42299	0.869855	-13.2804	5.09023	-11.0121	-0.770959	5.36732	-0.053111	-17.2904	-8.16849	-21.156	
1.6583	-0.716938	0.839601	-0.99022	0.0149018	-1.28917	-2.29895	-0.677691	1.78082	-0.616129	0.543571	0.28719	0.254482	0.189629	1.45379	-1.04287	-1.09839	-0.551645	-0.0326927	0.364076	
3.99388	1.73698	-0.891294	-1.89126	0.36223	-0.451901	0.177604	-4.45878	3.63973	-5.33527	2.60294	2.22821	-1.16575	4.03891	1.61022	-0.688292	1.19061	6.29952	1.29414	4.43774	
0.743215	0.413489	-0.910428	-1.84159	1.34067	0.853243	-0.839746	0.605931	-0.705622	1.34878	-0.512864	0.783524	0.0698833	-0.784467	1.0231	-1.47199	-0.277967	1.0209	-1.00092	1.01835	
0.172841	0.791221	-0.61233	-0.764353	-0.563399	1.23008	-1.33882	0.0548112	0.851709	-0.321869	-0.12728	-0.926347	-1.354	-0.463875	0.592048	-0.77084	-0.942898	-0.979797	0.879108	-3.14707	
1.33491	-0.189052	-1.25066	-0.886406	1.54042	-0.643782	3.01748	-2.12076	4.04812	-1.33139	0.63006	2.66893	-1.91332	1.55032	1.69748	-1.33311	0.88402	5.28929	1.80744	4.19264	
3.59346	0.235167	-0.61269	0.948094	2.46743	-0.843369	0.889173	0.0543774	2.85143	-2.26611	2.32327	3.66277	-1.61017	4.44305	0.273769	-1.62183	2.46669	3.06794	1.85865	2.52668	
4.08504	0.154944	-0.770073	-1.43039	2.72539	-0.5185	-0.00442244	-2.2678	1.98432	-5.01504	2.39455	1.69732	-2.74024	2.32971	0.425798	-2.33265	1.19613	3.17054	2.57158	3.00235	
8.45824	4.263	-3.39108	-4.0284	6.42268	-1.95706	1.04188	-5.59207	10.2567	-8.31653	2.97156	5.8041	-5.95122	8.90982	-0.598462	-4.29406	2.48429	10.959	6.69946	14.4845	
8.8947	2.32633	-2.91521	-5.22654	6.39635	-2.10316	0.0685884	-6.54534	11.5804	-9.10037	3.77889	7.30929	-6.26457	7.1659	-0.0803314	-3.15822	1.84912	13.5599	5.89153	15.6381	
-7.79894	-2.37668	2.67959	3.48179	-2.75029	-0.284229	-1.46559	3.9083	-7.50485	6.72381	-3.34315	-5.513	5.00594	-7.29542	-0.207546	2.87775	-0.392455	-8.02856	-2.12936	-10.9725	
6.93821	1.11203	-4.96234	-3.61083	7.90977	-2.25103	1.11388	-4.05758	8.86608	-5.41977	2.96655	5.69694	-4.63445	8.86149	1.60815	-3.04171	1.20879	11.9028	4.98626	12.0192	
