3.80608	7.43345	-0.144158	7.79303	2.26862	7.41146	7.19269	1.44064	7.06484	-1.53802	-1.03603	-0.486755	-2.2612	6.39693	8.64507	-1.81514	-7.75184	3.74146	1.75839	-4.66836	3.34633	9.04856	7.41604	-5.30996	-3.00887	3.84442	-4.71224	-3.75289	0.562429	-2.30995	3.0911	-1.95498	4.10314	3.95921	2.71363	-0.0303154	-7.67601	-2.38599	-1.40907	0.509793	1.74542	-4.59611	7.6459	2.87878	-1.95467	4.82099	3.49805	-2.82176	-0.471225	5.9745	4.7058	9.99076	1.35664	8.66827	2.3863	-17.8245	-6.10082	0.521615	-10.3198	5.07821	-5.23639	2.41147	0.583791	-9.77164	10.0508	3.70996	5.80559	0.545061	18.1899	-5.96159	0.248534	7.03226	6.93271	5.88888	-0.47507	5.7579	-1.93407	-7.82079	-0.494164	-5.68953	
1.39105	-0.896556	-0.785178	0.796041	0.553508	0.617506	0.526017	0.981815	-0.419228	0.253715	1.34003	0.709799	0.490058	0.893116	2.10228	-0.69193	-0.0978791	-1.17539	-0.705399	-1.41415	1.1742	-0.563692	-0.261242	-0.470258	-0.228502	-0.892248	1.11258	0.159145	-1.03746	1.09417	0.650722	-0.844471	0.283364	-0.0259473	0.644927	1.12066	-0.262015	0.0814684	0.296449	0.545919	-0.971209	-0.706513	-0.942594	-0.98244	-1.48166	-0.365786	-0.459821	-2.0833	-0.243641	1.06193	1.9822	-0.0511607	0.428663	-0.540686	0.42177	-1.75582	0.782657	-2.13428	-0.0324314	0.117103	-0.62886	1.08442	-0.949638	-1.08649	1.23974	1.71464	1.42542	1.26668	2.09174	-1.09598	-0.896822	1.12055	-0.458126	-1.45936	-0.643641	2.38852	-1.0166	-1.26278	1.19251	2.58617	
2.18967	1.3916	-1.33933	2.01258	2.58043	0.748178	3.69659	-1.84411	1.93815	-0.160297	-1.5333	-1.03802	-0.884343	1.79835	4.84756	-0.185239	-4.43573	1.85383	0.212725	-1.36094	0.0888445	4.46036	2.15223	-1.71926	-0.388218	-0.983778	-3.5773	0.371845	-0.172406	0.338614	1.68367	-1.74398	1.3443	0.636899	2.13978	1.16018	-4.13011	-0.660472	-0.0297292	-0.0456149	2.13928	-3.97723	4.47131	-0.768206	-0.75451	0.852269	-0.907107	-0.417403	-0.573273	2.84948	1.68591	2.14633	-0.613577	3.46364	1.19058	-6.80072	-2.40786	1.2181	-3.23458	0.501777	-3.6054	0.755918	1.53349	-2.08505	5.37045	1.43557	2.89906	0.932928	3.98221	-3.18672	-0.555787	4.01672	4.13739	0.784647	1.53654	2.16459	-0.639601	-1.98065	-2.40645	-0.9522	
-5.68404	-6.97234	-2.77234	-8.77801	-2.23475	-9.75669	-9.41185	-0.833078	-5.95078	1.84083	1.24331	1.85293	0.989804	-5.08292	-9.45209	-0.15858	9.5098	-7.58809	-3.19132	5.81633	-3.54588	-11.1812	-11.7194	4.58926	1.95095	-2.45811	4.04785	1.56046	-0.982885	2.72728	0.146828	2.94915	-1.38997	-4.18197	-2.18593	0.962767	8.00479	2.43221	2.02859	1.73052	-3.01823	4.36971	-9.58424	-0.769458	2.13091	-1.1729	-4.65147	4.68559	-0.00169182	-6.28898	-5.30926	-8.80076	-1.07973	-7.13823	-3.0037	19.9373	7.73553	0.102202	10.595	-3.92336	5.90886	-3.54795	-0.803121	8.96783	-11.3893	-2.87708	-8.94248	0.729152	-19.2701	8.65253	1.72679	-8.19227	-7.16516	-7.10006	1.74615	-4.81871	1.64593	9.22731	-0.215847	8.76341	
-2.98051	-4.29442	-0.953419	-5.16829	-2.6072	-4.46604	-3.93011	-1.25572	-3.97229	2.58812	1.06311	1.12179	1.47828	-2.87954	-4.11323	0.150456	2.76475	-4.78919	-2.50022	2.0672	-1.42023	-3.89535	-4.89299	1.76582	1.9938	-2.52038	2.79052	2.19587	0.419757	1.50807	-1.26287	1.49014	-1.44184	-2.85616	-0.323462	0.684192	5.61424	1.21066	0.988228	0.352672	0.246011	3.31889	-3.12892	1.29188	0.524236	-1.5829	-4.56692	1.85331	1.7152	-4.16614	-1.35812	-3.67228	-0.58563	-5.75823	-1.37963	8.25267	3.7931	-0.977483	4.87034	-0.584681	3.11074	-0.591472	-1.81387	4.64558	-3.44057	-2.62394	-4.8636	-1.17219	-9.48896	2.16222	-1.85721	-3.43484	-2.79653	-3.80798	-0.253671	-2.82518	2.49428	3.99976	0.398131	2.40086	
-2.24673	-4.07529	0.0153513	-2.73955	-0.518895	-0.157494	-1.96145	-0.522574	-1.2082	2.04702	1.61405	0.616253	0.170894	-2.23162	-1.93201	-0.242664	1.65229	-1.73974	-1.31911	1.58551	-2.28522	-4.28633	-3.18323	2.13286	-0.785441	-0.600031	-0.0686317	1.15443	-0.0765925	-0.233927	-0.656308	1.31379	0.475548	-2.49456	-1.05039	1.08332	3.15916	0.492859	-1.25346	0.0907604	0.00567088	2.92212	-2.1904	-2.45831	0.233236	-0.521483	-1.63295	1.51968	-1.4388	-0.235664	-1.23622	-2.9319	1.30061	-3.38365	1.25004	6.52754	1.96017	-0.037862	3.17447	-1.42168	1.03177	0.253798	0.319269	1.87921	-3.01497	-2.10698	-1.04431	1.47792	-6.1415	2.41296	0.406941	-1.87314	-1.86811	-0.979098	-1.28226	0.979434	0.237872	1.67093	-0.184502	1.70919	
0.702123	-0.88181	-1.06491	-0.63332	-2.47669	0.963956	-0.616161	-0.97047	-2.8444	0.923867	0.120035	-0.131515	-0.565362	-0.727096	-1.2105	1.06496	3.99685	-1.3225	0.366325	-1.66152	-3.06378	-1.14445	-1.26581	-0.0334987	0.461561	0.0562701	1.09754	1.37341	-1.27321	1.1856	-0.929782	0.49572	-1.64374	-1.3659	1.06385	-1.65523	1.73645	-0.354008	-0.692784	-0.204129	-0.362539	-0.672531	-0.325974	0.529067	-1.33812	0.0692936	-1.2273	-0.271148	1.69537	-1.51853	-0.486076	-1.26786	-1.24287	-1.35198	0.0408553	4.66023	1.50982	-0.704791	1.0081	-1.29141	0.676696	0.887323	-1.37769	1.23556	-1.42138	0.197367	-1.87288	0.852757	-3.40658	1.23906	-0.160197	0.981546	-1.97098	-1.40357	0.389966	-1.26347	-3.16032	3.44096	-0.567224	2.13077	
1.84709	2.4905	0.621109	1.90898	0.764308	3.30137	2.85841	1.34191	1.55843	-2.5066	-0.219757	-0.97184	-1.60357	2.24653	1.83767	-1.01308	-3.13797	2.92492	1.65681	-1.23578	1.55991	2.56499	2.72858	-2.55816	0.560505	-0.550303	-2.30369	0.584499	0.417685	-1.81698	2.32811	-0.348959	1.32314	2.56479	2.95282	-0.517106	-3.63224	-0.610371	-0.474464	-1.32804	0.0433431	-2.7675	2.07195	1.64583	-0.156256	-0.377466	1.01207	-2.57975	1.16062	1.52165	2.68464	2.93189	-0.0813586	0.938556	-0.642974	-5.68819	-1.53893	0.923297	-2.38164	1.59587	-1.31065	1.29842	1.33508	-3.51791	4.31259	2.85084	3.63701	-0.216417	5.67812	-3.3263	-0.363493	2.51586	1.7895	3.27078	1.05477	1.2885	-0.500091	-1.90198	-0.586225	-2.86334	
-1.06136	-2.15431	0.843289	-0.949443	-1.07945	0.27595	-1.35707	-0.285892	-1.75088	0.447659	0.594592	-0.111413	1.37736	-2.09467	-2.98552	0.248024	1.98012	-1.89152	-0.243895	0.825748	-0.890291	-1.76371	-1.97101	2.05328	-1.24356	0.887419	0.333144	1.15421	0.584659	-0.612657	-2.26547	-1.81531	-0.451237	-0.952627	-0.815796	0.245929	2.12888	1.64662	-1.43295	2.13875	-0.274436	0.598164	-1.49054	0.689863	0.320727	-0.623579	-1.4199	-0.807861	0.283354	-1.07128	-2.83463	-3.03132	1.59545	-0.330632	0.112697	5.18941	0.853307	-0.383569	-0.744141	-3.32179	2.6747	-1.26181	0.574363	1.64957	-2.97159	-0.851859	1.14419	0.203512	-2.33517	0.500471	-0.833831	-0.982289	-1.57993	-1.76917	1.35984	-1.33614	0.0346094	2.73651	-0.352375	1.87616	
-5.66358	-9.25576	-0.673855	-8.46876	-2.39857	-7.98851	-9.40865	-2.02866	-6.92109	1.70229	-0.139701	-0.0935866	0.115844	-5.49041	-9.36787	3.00324	7.14056	-6.57733	-3.62399	4.09429	-4.68659	-12.5322	-9.47664	5.00498	1.86864	-2.14762	7.16342	3.41774	-2.34057	1.53611	-3.61961	1.82407	-0.72124	-3.17515	-3.86316	1.9058	10.2309	1.2741	-0.0536792	-1.04616	-2.16478	6.67668	-10.0257	-1.82468	1.20981	-2.76418	-3.79374	3.61012	1.71172	-7.97797	-6.07231	-9.74095	-1.58108	-9.15152	-3.86516	21.5461	7.89822	-0.794055	12.1403	-5.5161	6.47176	-2.07781	-1.35858	9.25721	-11.7113	-4.32649	-8.19337	-1.95025	-20.185	7.48505	3.31789	-9.16877	-6.94964	-7.13215	2.03418	-5.76018	2.36013	8.27893	0.118063	5.66526	
